filename,classID,sample_idx,cluster
wd\SDSSJ112457.28+271741.8_15293-59312-0035_4597239969.dat,WDA,45,-1
wd\SDSSJ055046.53+261219.9_15083-59218-0181_4505418921.dat,WDA,46,-1
wd\SDSSJ134317.85-054536.2_15200-59305-0415_4589580198.dat,WDA,48,-1
wd\SDSSJ134243.97-050354.8_15200-59246-0183_4589585815.dat,WDA,51,-1
wd\SDSSJ015142.82+011102.1_15013-59197-0041_4401491976.dat,WDA,52,-1
cb_uvex2\SDSSJ134454.43-064713.3_15200-59324-0361_4589320996.dat,WDA,54,-1
wd\SDSSJ091942.34+021521.7_15264-59310-0330_4592637134.dat,WDA,55,-1
wd\SDSSJ134424.43-051339.6_15200-59273-0125_4589586857.dat,WDA,56,-1
wd\SDSSJ180645.31+124520.0_15346-59307-0354_5208891930.dat,WDA,57,-1
cb_uvex2\SDSSJ080333.36+340955.9_15022-59165-0321_4555226548.dat,WDA,58,-1
wd\SDSSJ161717.70+551925.4_15329-59343-0251_4346449833.dat,WDA,59,-1
wd\SDSSJ191319.25+225546.1_15366-59357-0238_5296847131.dat,WDA,60,-1
wd\SDSSJ160650.37+275309.0_15274-59304-0038_5188074580.dat,WDA,61,-1
wd\SDSSJ083916.62+013012.2_15255-59279-0255_4545001635.dat,WDA,62,-1
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA,63,-1
cb_uvex2\SDSSJ135023.67+284408.0_15301-59338-0041_4603050928.dat,WDA,64,-1
cb_uvex2\SDSSJ085032.59+023217.3_15165-59202-0368_4545158311.dat,WDA,66,-1
wd\SDSSJ142826.27+091543.0_15202-59250-0161_4600995115.dat,WDA,67,-1
cb_uvex2\SDSSJ111933.88+111200.6_15129-59278-0443_4594995953.dat,WDA,69,-1
wd\SDSSJ092236.05+034208.4_15264-59310-0278_4592682291.dat,WDA,71,-1
wd\SDSSJ083514.29+012845.1_15143-59205-0039_4544962800.dat,WDA,72,-1
cb_uvex2\SDSSJ121256.97+200353.1_15295-59294-0310_4599340693.dat,WDA,73,-1
cb_uvex2\SDSSJ135605.92+542358.4_15302-59315-0348_4351150455.dat,WDA,74,-1
wd\SDSSJ224016.15+401330.8_15082-59215-0055_4397387703.dat,WDA,76,-1
wd\SDSSJ085318.22+002818.8_15166-59251-0484_4545162234.dat,WDA,77,-1
wd\SDSSJ162611.44+665858.5_15368-59359-0349_4347422830.dat,WDA,78,-1
wd\SDSSJ133140.46+145434.5_15298-59351-0027_4599898120.dat,WDA,79,-1
cb_uvex2\SDSSJ013158.63-000753.9_15011-59203-0335_4375125237.dat,WDA,80,-1
cb_uvex2\SDSSJ084519.60+012525.6_15143-59205-0153_4545141281.dat,WDA,81,-1
wd\SDSSJ074817.68+305013.2_15018-59280-0328_4554600870.dat,WDA,82,-1
wd\SDSSJ051141.50-045945.4_15102-59210-0399_4416869990.dat,WDA,83,-1
wd\SDSSJ012544.55+013618.0_15011-59203-0043_4399881636.dat,WDA,84,-1
cb_uvex2\SDSSJ134229.73+270441.3_15301-59314-0427_4602329474.dat,WDA,87,-1
wd\SDSSJ063208.26-042131.7_15279-59302-0034_4471425336.dat,WDA,88,-1
wd\SDSSJ061822.82+105548.4_15101-59192-0130_4527364817.dat,WDA,89,-1
wd\SDSSJ045517.90+264853.0_15120-59210-0071_4509134406.dat,WDA,91,-1
wd\SDSSJ012206.69+132327.1_15010-59199-0422_4401001906.dat,WDA,92,-1
cb_uvex2\SDSSJ082053.46+392645.8_15026-59257-0098_4361419369.dat,WDA,93,-1
wd\SDSSJ040420.43+502459.6_15107-59212-0486_4332136904.dat,WDA,96,-1
wd\SDSSJ093101.27+025816.1_15269-59318-0381_4592705467.dat,WDA,97,-1
wd\SDSSJ071744.79-251234.1_15116-59220-0409_4457242815.dat,WDA,98,-1
wd\SDSSJ023054.08+593702.1_15218-59245-0413_4318485461.dat,WDA,99,-1
cb_uvex2\SDSSJ081056.73+252736.1_15053-59230-0178_4554511125.dat,WDA,100,-1
wd\SDSSJ143443.54+035727.7_15306-59347-0433_4600785796.dat,WDA,101,-1
wd\SDSSJ083022.89+272244.3_15058-59195-0286_4555024458.dat,WDA,102,-1
wd\SDSSJ055303.87+234251.7_15084-59215-0489_4505252870.dat,WDA,103,-1
wd\SDSSJ081310.96+392250.5_15026-59257-0124_4555536134.dat,WDA,104,-1
wd\SDSSJ182819.22+273124.9_15331-59328-0322_5342553319.dat,WDA,106,-1
wd\SDSSJ212624.32-012450.8_15027-59159-0420_4367776213.dat,WDA,107,-1
cb_uvex2\SDSSJ163113.46+444223.6_15308-59312-0441_4346120106.dat,WDA,108,-1
wd\SDSSJ015608.18+010915.7_15013-59221-0161_4401498503.dat,WDA,110,-1
cb_uvex2\SDSSJ233525.02-004517.6_15033-59164-0230_4371142913.dat,WDA,111,-1
wd\SDSSJ042552.69+370630.0_15223-59265-0049_4515623097.dat,WDA,112,-1
cb_uvex2\SDSSJ072739.39+233411.0_15191-59247-0272_4543178764.dat,WDA,113,-1
cb_uvex2\SDSSJ093243.45+015347.7_15269-59280-0419_4592931751.dat,WDA,114,-1
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA,115,-1
wd\SDSSJ010327.76+850441.1_15350-59329-0350_4326204913.dat,WDA,116,-1
cb_uvex2\SDSSJ084729.57+002607.3_15146-59206-0429_4545124796.dat,WDA,117,-1
wd\SDSSJ024357.43+712950.8_15074-59189-0029_4317561724.dat,WDA,118,-1
wd\SDSSJ001043.54+253829.2_15004-59217-0333_4400717432.dat,WDA,120,-1
wd\SDSSJ065502.11-051635.4_15282-59275-0192_4471950390.dat,WDA,121,-1
wd\SDSSJ074405.76+384258.8_15017-59250-0152_4554152054.dat,WDA,122,-1
cb_uvex2\SDSSJ122803.31+632823.0_15239-59264-0182_4349872157.dat,WDA,124,-1
cb_uvex2\SDSSJ093834.81+040305.0_15270-59317-0073_4592987197.dat,WDA,125,-1
cb_uvex2\SDSSJ020457.63-013101.6_15045-59169-0403_4375888809.dat,WDA,127,-1
wd\SDSSJ172733.15-121134.0_15341-59355-0376_4865819403.dat,WDA,128,-1
wd\SDSSJ071728.84-234737.2_15116-59220-0342_4457596572.dat,WDA,130,-1
wd\SDSSJ164509.38+350457.9_15310-59352-0211_5189679062.dat,WDA,131,-1
cb_uvex2\SDSSJ012108.56-011726.9_15009-59164-0325_4375037540.dat,WDA,133,-1
wd\SDSSJ084443.14+042102.9_15258-59291-0152_4545113979.dat,WDA,134,-1
wd\SDSSJ134520.12+505632.5_15300-59351-0300_4351201052.dat,WDA,136,-1
wd\SDSSJ223433.65+405549.7_15082-59215-0342_4397103657.dat,WDA,137,-1
wd\SDSSJ085308.97-001605.4_15164-59200-0492_4492112403.dat,WDA,138,-1
wd\SDSSJ091903.20+021837.5_15264-59310-0374_4592632456.dat,WDA,139,-1
wd\SDSSJ061432.19+215516.3_15113-59190-0431_4538541349.dat,WDA,140,-1
cb_uvex2\SDSSJ113539.28+234404.6_15294-59291-0100_4595984450.dat,WDA,141,-1
wd\SDSSJ164351.26+715534.9_15369-59335-0218_4347298754.dat,WDA,142,-1
cb_uvex2\SDSSJ085526.60-012454.9_15166-59251-0339_4492097062.dat,WDA,144,-1
cb_uvex2\SDSSJ133439.94+130457.4_15298-59292-0381_4599902810.dat,WDA,146,-1
wd\SDSSJ185019.95+372724.5_15332-59305-0163_5368041970.dat,WDA,147,-1
cb_uvex2\SDSSJ142835.86+362718.6_15305-59343-0117_4603866895.dat,WDA,148,-1
wd\SDSSJ074321.68+200828.1_15195-59238-0061_4543097596.dat,WDA,150,-1
cb_uvex2\SDSSJ093342.20+015346.3_15269-59318-0302_4592932167.dat,WDA,151,-1
wd\SDSSJ032422.25+512423.7_15221-59245-0265_4306877974.dat,WDA,152,-1
wd\SDSSJ113652.31+591458.4_15235-59315-0214_4359633530.dat,WDA,153,-1
cb_uvex2\SDSSJ081837.31+334533.4_15025-59169-0291_4555361986.dat,WDA,154,-1
cb_uvex2\SDSSJ182920.49+272633.8_15331-59328-0325_5343162873.dat,WDA,155,-1
wd\SDSSJ175121.91+004101.0_15345-59327-0351_5177421944.dat,WDA,157,-1
wd\SDSSJ073336.67+175354.9_15073-59186-0468_4542131831.dat,WDA,158,-1
wd\SDSSJ130757.35+572720.3_15198-59273-0216_4351320799.dat,WDA,159,-1
cb_uvex2\SDSSJ212940.44-001948.0_15027-59159-0318_4367818598.dat,WDA,160,-1
wd\SDSSJ132024.11-124341.6_15199-59279-0196_4588980482.dat,WDA,162,-1
wd\SDSSJ093955.45+040641.5_15270-59284-0232_4592988582.dat,WDA,163,-1
wd\SDSSJ061804.03+271001.1_15085-59216-0050_4547383102.dat,WDA,164,-1
wd\SDSSJ092826.68+044345.5_15265-59316-0284_4592717849.dat,WDA,166,-1
wd\SDSSJ071656.00-241200.4_15116-59212-0219_4457344469.dat,WDA,167,-1
cb_uvex2\SDSSJ003328.71-001610.1_15005-59167-0407_4374638477.dat,WDA,168,-1
cb_uvex2\SDSSJ015750.54+003511.8_15013-59221-0226_4401513058.dat,WDA,169,-1
wd\SDSSJ073918.85+155035.0_15073-59186-0129_4542158178.dat,WDA,170,-1
cb_uvex2\SDSSJ013803.37+001603.2_15012-59166-0206_4399905882.dat,WDA,172,-1
wd\SDSSJ185522.53+361033.4_15332-59305-0317_5367961273.dat,WDA,173,-1
wd\SDSSJ093001.63-015626.6_15267-59308-0128_4570519715.dat,WDA,174,-1
cb_uvex2\SDSSJ131554.29+473923.0_15296-59317-0404_4351712138.dat,WDA,175,-1
wd\SDSSJ091616.66+001356.2_15170-59292-0090_4592612138.dat,WDA,177,-1
wd\SDSSJ080203.73+323320.6_15023-59167-0449_4554721963.dat,WDA,178,-1
wd\SDSSJ073307.88+364922.4_15190-59267-0242_4553825196.dat,WDA,179,-1
cb_uvex2\SDSSJ113211.22+280656.2_15293-59312-0206_4597302674.dat,WDA,180,-1
cb_uvex2\SDSSJ081910.95+373935.4_15055-59230-0138_4555540113.dat,WDA,181,-1
wd\SDSSJ165705.14+860044.3_15273-59360-0015_4348062936.dat,WDA,182,-1
wd\SDSSJ075109.93+282853.8_15019-59222-0237_4554378618.dat,WDA,183,-1
wd\SDSSJ150417.07+553439.1_15307-59344-0471_4349140341.dat,WDA,185,-1
wd\SDSSJ161750.41+865542.3_15273-59360-0124_4348119570.dat,WDA,188,-1
wd\SDSSJ023955.52+594106.6_15218-59245-0293_4320102554.dat,WDA,190,-1
wd\SDSSJ144248.24+400913.9_15357-59336-0177_4350639621.dat,WDA,191,-1
wd\SDSSJ093724.98+015304.5_15269-59318-0096_4592938937.dat,WDA,192,-1
cb_uvex2\SDSSJ081348.26+250207.4_15053-59230-0336_4554472296.dat,WDA,193,-1
wd\SDSSJ161435.82+854920.0_15273-59308-0153_4348092475.dat,WDA,194,-1
wd\SDSSJ082856.74+335205.2_15057-59197-0292_4555596182.dat,WDA,195,-1
wd\SDSSJ073627.04+180559.6_15073-59186-0451_4542210779.dat,WDA,196,-1
cb_uvex2\SDSSJ134053.10+395530.8_15299-59293-0068_4602965171.dat,WDA,197,-1
cb_uvex2\SDSSJ164000.78+403810.3_15309-59312-0077_5191897328.dat,WDA,198,-1
wd\SDSSJ091203.97+033629.7_15263-59309-0442_4592595094.dat,WDA,199,-1
wd\SDSSJ183101.80+262831.4_15331-59302-0010_5343109153.dat,WDA,203,-1
wd\SDSSJ052012.44+474230.5_15121-59212-0282_4342746122.dat,WDA,204,-1
wd\SDSSJ092455.73+043023.9_15266-59306-0436_4592711200.dat,WDA,205,-1
wd\SDSSJ084002.13+014331.5_15255-59279-0272_4545003561.dat,WDA,206,-1
wd\SDSSJ050959.56-041405.0_15102-59266-0057_4416864172.dat,WDA,208,-1
wd\SDSSJ015638.71-013118.1_15045-59202-0001_4375864388.dat,WDA,209,-1
wd\SDSSJ134034.45+141450.6_15298-59292-0293_4599915084.dat,WDA,210,-1
wd\SDSSJ065600.53-044242.5_15282-59293-0171_4472161786.dat,WDA,212,-1
wd\SDSSJ121704.09+520256.4_15237-59291-0451_4351905098.dat,WDA,213,-1
wd\SDSSJ135311.06+025052.6_15201-59355-0200_4600232847.dat,WDA,215,-1
wd\SDSSJ020616.60-024932.2_15045-59169-0357_4375877322.dat,WDA,216,-1
wd\SDSSJ160128.13+284504.3_15274-59304-0345_5188198971.dat,WDA,217,-1
cb_uvex2\SDSSJ072739.39+233411.0_15191-59247-0272_4543178764.dat,WDA,218,-1
wd\SDSSJ121258.38+502754.3_15237-59256-0499_4351937625.dat,WDA,219,-1
wd\SDSSJ072828.06+245327.9_15191-59247-0306_4550839752.dat,WDA,220,-1
wd\SDSSJ044429.05+462519.3_15224-59238-0347_4337763244.dat,WDA,221,-1
wd\SDSSJ073647.31+211722.5_15195-59238-0209_4543085271.dat,WDA,222,-1
wd\SDSSJ074107.26+310612.8_15018-59251-0461_4551581537.dat,WDA,223,-1
wd\SDSSJ160301.37+265442.3_15274-59304-0251_5188056111.dat,WDA,224,-1
cb_uvex2\SDSSJ075332.88+365424.0_15020-59284-0392_4555258376.dat,WDA,226,-1
wd\SDSSJ062023.00+405627.6_15197-59245-0102_4552293658.dat,WDA,233,-1
cb_uvex2\SDSSJ112821.27+574310.8_15235-59254-0448_4359800546.dat,WDA,234,-1
wd\SDSSJ055651.19+272950.0_15083-59218-0453_4512209015.dat,WDA,235,-1
cb_uvex2\SDSSJ163305.29+390958.6_15309-59312-0434_5191810022.dat,WDA,238,-1
wd\SDSSJ074428.16+163631.1_15073-59212-0004_4542198909.dat,WDA,239,-1
wd\SDSSJ065559.94-063445.2_15282-59293-0336_4471859306.dat,WDA,240,-1
wd\SDSSJ163449.22+645955.4_15347-59301-0099_4347406864.dat,WDA,241,-1
wd\SDSSJ000122.99+585820.7_15076-59207-0181_4293356378.dat,WDA,243,-1
wd\SDSSJ084501.60+502432.6_15244-59257-0138_4360817695.dat,WDA,244,-1
wd\SDSSJ051630.77+501639.7_15121-59212-0250_4342047241.dat,WDA,245,-1
wd\SDSSJ044220.46+454309.2_15224-59238-0147_4337529082.dat,WDA,246,-1
wd\SDSSJ160050.11+275235.1_15274-59329-0394_5188049154.dat,WDA,247,-1
wd\SDSSJ234710.27+000633.5_15034-59192-0398_4382230174.dat,WDA,248,-1
wd\SDSSJ074107.26+310612.8_15018-59221-0029_4551581537.dat,WDA,250,-1
wd\SDSSJ000745.04+572413.4_15078-59188-0367_4291545951.dat,WDA,251,-1
cb_uvex2\SDSSJ051005.76+492323.9_15121-59206-0469_4342025874.dat,WDA,254,-1
wd\SDSSJ085122.29+010714.7_15146-59226-0023_4545140142.dat,WDA,255,-1
wd\SDSSJ084503.81-012537.6_15164-59200-0004_4492050694.dat,WDA,256,-1
wd\SDSSJ113601.76+242927.7_15294-59314-0270_4595987667.dat,WDA,257,-1
wd\SDSSJ023031.57+005718.2_15014-59232-0427_4401858951.dat,WDA,258,-1
cb_uvex2\SDSSJ163409.86+403250.0_15309-59340-0132_5191825819.dat,WDA,259,-1
wd\SDSSJ051252.44+485108.1_15121-59206-0223_4342078773.dat,WDA,260,-1
cb_uvex2\SDSSJ134900.41-053524.9_15200-59273-0060_4591625102.dat,WDA,261,-1
cb_uvex2\SDSSJ075236.83+384220.5_15020-59200-0486_4555403799.dat,WDA,262,-1
wd\SDSSJ075938.05+381920.4_15020-59284-0050_4555423217.dat,WDA,265,-1
cb_uvex2\SDSSJ143857.87+041654.0_15306-59289-0136_4600817878.dat,WDA,266,-1
wd\SDSSJ152101.46+565718.3_15307-59344-0064_4346726021.dat,WDA,270,-1
cb_uvex2\SDSSJ000346.14+260324.4_15004-59165-0434_4400711414.dat,WDA,272,-1
wd\SDSSJ163944.63+383346.7_15309-59354-0261_5191718549.dat,WDA,275,-1
wd\SDSSJ082950.10+354420.9_15057-59197-0453_4555690475.dat,WDA,276,-1
cb_uvex2\SDSSJ074003.94+374628.6_15190-59273-0342_4553878696.dat,WDA,277,-1
cb_uvex2\SDSSJ134653.20+015353.5_15201-59273-0440_4600217774.dat,WDA,279,-1
wd\SDSSJ074015.79+371758.7_15017-59147-0156_4553864938.dat,WDA,280,-1
cb_uvex2\SDSSJ085543.65+503748.2_15174-59284-0363_4360846509.dat,WDA,281,-1
wd\SDSSJ021850.46+541826.1_15217-59238-0101_4301879130.dat,WDA,284,-1
wd\SDSSJ171407.85+722825.2_15369-59335-0272_4347262422.dat,WDA,285,-1
cb_uvex2\SDSSJ122043.23+503510.9_15237-59256-0354_4351925199.dat,WDA,287,-1
wd\SDSSJ113026.20+581707.0_15235-59254-0177_4359663258.dat,WDA,288,-1
cb_uvex2\SDSSJ073953.16+204900.4_15286-59294-0353_4543082265.dat,WDA,290,-1
wd\SDSSJ074308.77+175447.1_15192-59302-0185_4542238404.dat,WDA,291,-1
cb_uvex2\SDSSJ080411.76+312630.7_15023-59167-0407_4554712168.dat,WDA,293,-1
cb_uvex2\SDSSJ001101.50+004415.3_15039-59202-0358_4399115757.dat,WDA,294,-1
cb_uvex2\SDSSJ084831.79+005534.5_15146-59226-0254_4545129708.dat,WDA,295,-1
cb_uvex2\SDSSJ122228.27+494141.1_15237-59256-0328_4351932048.dat,WDA,296,-1
wd\SDSSJ061432.19+215516.3_15113-59190-0431_4538541349.dat,WDA,297,-1
wd\SDSSJ112424.88+264742.1_15293-59340-0470_4597233985.dat,WDA,298,-1
cb_uvex2\SDSSJ132248.60-142555.7_15199-59247-0365_4587925664.dat,WDA,299,-1
wd\SDSSJ063339.79+110102.4_15103-59268-0127_4528954974.dat,WDA,300,-1
cb_uvex2\SDSSJ122056.49+494017.4_15237-59338-0370_4351932778.dat,WDA,301,-1
wd\SDSSJ152611.83+055040.9_15272-59335-0330_5170303216.dat,WDA,302,-1
wd\SDSSJ074928.75+364451.5_15020-59248-0216_4555240068.dat,WDA,308,-1
cb_uvex2\SDSSJ090832.05+045019.3_15262-59308-0187_4592602372.dat,WDA,309,-1
cb_uvex2\SDSSJ073610.17+295107.6_15016-59219-0100_4551537927.dat,WDA,310,-1
wd\SDSSJ113053.16+275750.8_15293-59340-0087_4597249295.dat,WDA,311,-1
wd\SDSSJ073616.17+162256.6_15073-59186-0228_4542154602.dat,WDA,313,-1
cb_uvex2\SDSSJ131952.49-130138.8_15199-59250-0159_4588978776.dat,WDA,314,-1
wd\SDSSJ092337.32+035309.2_15264-59310-0038_4592683092.dat,WDA,315,-1
wd\SDSSJ080702.94+254727.4_15024-59202-0180_4554407827.dat,WDA,316,-1
wd\SDSSJ080640.84+344625.2_15025-59169-0232_4555273418.dat,WDA,317,-1
cb_uvex2\SDSSJ072122.47+232024.3_15285-59304-0468_4542838217.dat,WDA,318,-1
wd\SDSSJ045727.94+231450.4_15072-59186-0229_4500648973.dat,WDA,319,-1
wd\SDSSJ134557.91-055103.7_15200-59273-0367_4589582871.dat,WDA,320,-1
cb_uvex2\SDSSJ163305.29+390958.6_15309-59350-0430_5191810022.dat,WDA,321,-1
cb_uvex2\SDSSJ143251.75+362943.4_15305-59283-0006_4603885588.dat,WDA,322,-1
wd\SDSSJ153632.52+861154.9_15273-59308-0218_4348151519.dat,WDA,323,-1
cb_uvex2\SDSSJ000458.32+251401.1_15004-59165-0442_4400704587.dat,WDA,324,-1
cb_uvex2\SDSSJ075903.17+370424.3_15020-59248-0072_4555282966.dat,WDA,325,-1
cb_uvex2\SDSSJ080947.31+322824.3_15023-59232-0148_4555292017.dat,WDA,329,-1
wd\SDSSJ175157.97-004155.9_15345-59327-0081_4879830520.dat,WDA,330,-1
cb_uvex2\SDSSJ143415.09+334132.3_15325-59347-0059_4603792653.dat,WDA,331,-1
wd\SDSSJ123436.77+631407.8_15239-59264-0400_4349851190.dat,WDA,334,-1
cb_uvex2\SDSSJ084624.83+501154.8_15244-59257-0134_4360820071.dat,WDA,336,-1
cb_uvex2\SDSSJ082053.46+392645.8_15026-59169-0230_4361419369.dat,WDA,337,-1
cb_uvex2\SDSSJ234508.12-002431.7_15034-59165-0223_4371155268.dat,WDA,339,-1
cb_uvex2\SDSSJ113423.48+570353.0_15235-59254-0340_4359802022.dat,WDA,341,-1
cb_uvex2\SDSSJ080222.76+344909.9_15022-59165-0316_4555225284.dat,WDA,342,-1
cb_uvex2\SDSSJ003624.95+021235.4_15005-59167-0082_4399302338.dat,WDA,344,-1
cb_uvex2\SDSSJ165307.00+360134.2_15310-59347-0114_5191653693.dat,WDA,345,-1
wd\SDSSJ180253.42+142443.2_15346-59300-0452_5259519624.dat,WDA,347,-1
wd\SDSSJ113211.42+434209.9_15234-59337-0034_4597929386.dat,WDA,348,-1
wd\SDSSJ020201.56-030931.9_15045-59223-0378_4375836853.dat,WDA,349,-1
wd\SDSSJ024116.21-001743.6_15015-59166-0179_4376166145.dat,WDA,350,-1
wd\SDSSJ074046.69+391445.9_15017-59278-0142_4554151268.dat,WDA,351,-1
wd\SDSSJ081509.14+392912.3_15026-59257-0126_4555538280.dat,WDA,352,-1
wd\SDSSJ082233.25+343317.5_15057-59197-0114_4555373798.dat,WDA,354,-1
cb_uvex2\SDSSJ160647.87+520707.4_15330-59324-0468_4346414434.dat,WDA,355,-1
wd\SDSSJ052155.35-033608.2_15110-59215-0089_4416987500.dat,WDA,356,-1
wd\SDSSJ065256.38+002125.3_15281-59273-0010_4524245996.dat,WDA,358,-1
cb_uvex2\SDSSJ163615.24+001018.3_15275-59337-0137_5172787069.dat,WDA,359,-1
wd\SDSSJ022635.71+531712.1_15217-59238-0270_4302007619.dat,WDA,360,-1
wd\SDSSJ234710.27+000633.5_15034-59192-0398_4382230174.dat,WDA,361,-1
cb_uvex2\SDSSJ143740.60+040554.5_15306-59347-0376_4600807007.dat,WDA,363,-1
wd\SDSSJ145754.16+315225.4_15271-59327-0492_4603858311.dat,WDA,365,-1
wd\SDSSJ071449.94-241557.9_15116-59218-0471_4457222074.dat,WDA,367,-1
cb_uvex2\SDSSJ121712.99+205839.7_15295-59352-0067_4599536181.dat,WDA,368,-1
wd\SDSSJ132123.65-130754.6_15199-59355-0103_4588979381.dat,WDA,369,-1
wd\SDSSJ180942.22+132349.8_15346-59300-0156_5209094519.dat,WDA,370,-1
wd\SDSSJ062023.00+405627.6_15197-59245-0102_4552293658.dat,WDA,371,-1
wd\SDSSJ031140.37+525759.9_15221-59245-0010_4306646950.dat,WDA,372,-1
cb_uvex2\SDSSJ073907.85+292401.9_15016-59168-0381_4551102560.dat,WDA,373,-1
wd\SDSSJ053341.84+342649.9_15112-59238-0251_4514845862.dat,WDA,374,-1
wd\SDSSJ043035.65+362735.6_15223-59265-0193_4515504371.dat,WDA,375,-1
wd\SDSSJ161750.41+865542.3_15273-59329-0132_4348119570.dat,WDA,376,-1
wd\SDSSJ133428.97+140647.4_15298-59292-0487_4599887063.dat,WDA,377,-1
wd\SDSSJ061652.70+101818.5_15101-59192-0490_4526649578.dat,WDA,379,-1
wd\SDSSJ143240.22+365943.6_15305-59313-0043_4603886991.dat,WDA,380,-1
cb_uvex2\SDSSJ143251.75+362943.4_15305-59283-0006_4603885588.dat,WDA,381,-1
cb_uvex2\SDSSJ013803.37+001603.2_15012-59191-0102_4399905882.dat,WDA,382,-1
cb_gaiagalex\SDSSJ162310.49+425831.1_15308-59351-0436_4346147130.dat,WDA,384,-1
cb_uvex2\SDSSJ132915.70+480655.1_15297-59347-0065_4351692072.dat,WDA,385,-1
cb_uvex2\SDSSJ143029.84+330506.7_15325-59347-0136_4603782602.dat,WDA,387,-1
cb_uvex2\SDSSJ012528.34+142700.9_15010-59219-0346_4401100401.dat,WDA,389,-1
wd\SDSSJ165029.88+341125.3_15310-59315-0227_5189661092.dat,WDA,390,-1
wd\SDSSJ052924.32-012835.3_15075-59216-0363_4417260718.dat,WDA,393,-1
wd\SDSSJ074338.40+383028.4_15017-59278-0113_4554148947.dat,WDA,394,-1
cb_uvex2\SDSSJ161600.51+515319.1_15330-59344-0265_4346385870.dat,WDA,395,-1
wd\SDSSJ111711.42+100037.3_15193-59277-0033_4594926439.dat,WDA,396,-1
wd\SDSSJ072503.25-250656.3_15116-59212-0256_4431874135.dat,WDA,397,-1
cb_uvex2\SDSSJ015731.50-023038.5_15045-59169-0008_4375869730.dat,WDA,398,-1
cb_uvex2\SDSSJ004054.72+255927.5_15006-59227-0223_4400911856.dat,WDA,399,-1
cb_uvex2\SDSSJ143654.82+340400.1_15327-59326-0471_4603803426.dat,WDA,400,-1
wd\SDSSJ093251.82+043424.6_15270-59284-0060_4592989710.dat,WDA,401,-1
wd\SDSSJ031623.84+505837.2_15221-59245-0411_4306832329.dat,WDA,402,-1
