filename,classID,sample_idx,cluster
wd\SDSSJ020609.70-025943.1_15046-59200-0077_4375877138.dat,WDA,327,0
wd\SDSSJ113341.30+240221.6_15294-59291-0142_4595983904.dat,WDA,338,0
wd\SDSSJ092031.70+025755.8_15265-59316-0212_4592677013.dat,WDA,343,0
wd\SDSSJ085325.55+000514.4_15166-59251-0492_4545161005.dat,WDA,362,0
wd\SDSSJ140356.96+623416.1_15303-59340-0207_4349284271.dat,WDA,364,0
wd\SDSSJ081310.96+392250.5_15026-59169-0045_4555536134.dat,WDA,366,0
wd\SDSSJ081705.69+252449.7_15053-59230-0450_4554522668.dat,WDA,386,0
wd\SDSSJ113341.30+240221.6_15294-59343-0306_4595983904.dat,WDA,388,0
wd\SDSSJ074338.40+383028.4_15017-59278-0113_4554148947.dat,WDA,394,0
wd\SDSSJ003719.14+003138.1_15005-59167-0271_4399282965.dat,WDA,405,0
wd\SDSSJ051201.48-043318.8_15102-59266-0131_4416873454.dat,WDA,437,0
wd\SDSSJ085252.81+514246.3_15174-59232-0440_4360809422.dat,WDA,449,0
wd\SDSSJ140356.96+623416.1_15303-59340-0207_4349284271.dat,WDA,465,0
wd\SDSSJ080847.05+204958.4_15052-59229-0117_4546435956.dat,WDA,473,0
wd\SDSSJ091047.40+025817.2_15263-59309-0482_4592586735.dat,WDA,474,0
wd\SDSSJ073543.99+301516.4_15016-59219-0086_4551539592.dat,WDA,475,0
wd\SDSSJ074741.41+282104.8_15019-59164-0495_4554370016.dat,WDA,481,0
wd\SDSSJ015900.43-015221.4_15045-59202-0061_4375873228.dat,WDA,487,0
wd\SDSSJ023124.78+590035.8_15218-59245-0402_4318375751.dat,WDA,494,0
wd\SDSSJ221900.07+015117.4_15029-59169-0371_4381184187.dat,WDA,502,0
cb_uvex2\SDSSJ025202.46-010515.9_15049-59193-0498_4376210625.dat,WDA,554,0
wd\SDSSJ081255.12+253246.1_15053-59230-0259_4554513043.dat,WDA,574,0
wd\SDSSJ073524.12+162622.6_15073-59212-0245_4542153336.dat,WDA,609,0
wd\SDSSJ080615.21+342929.8_15022-59165-0256_4555231696.dat,WDA,663,0
wd\SDSSJ103458.78+373016.0_15291-59350-0133_4597564691.dat,WDA,665,0
wd\SDSSJ073813.66+283248.3_15016-59168-0412_4551091914.dat,WDA,678,0
wd\SDSSJ134514.35+262849.2_15301-59338-0392_4602303644.dat,WDA,688,0
wd\SDSSJ004020.61+245433.2_15006-59227-0302_4400903623.dat,WDA,709,0
wd\SDSSJ081754.08+370959.5_15055-59230-0064_4555500217.dat,WDA,715,0
wd\SDSSJ091659.83+032638.6_15263-59309-0320_4592673486.dat,WDA,724,0
wd\SDSSJ142638.49+052804.5_15323-59352-0047_4600471464.dat,WDA,730,0
wd\SDSSJ083022.89+272244.3_15058-59195-0286_4555024458.dat,WDA,731,0
wd\SDSSJ080356.81+342133.0_15022-59252-0055_4555229174.dat,WDA,738,0
wd\SDSSJ074138.91+285657.2_15016-59146-0317_4551111127.dat,WDA,764,0
wd\SDSSJ124101.37+623854.9_15239-59293-0064_4351337181.dat,WDA,774,0
wd\SDSSJ183042.88+254421.5_15331-59302-0283_5270519537.dat,WDA,776,0
wd\SDSSJ133034.43+471158.0_15296-59346-0265_4351695334.dat,WDA,787,0
wd\SDSSJ085252.81+514246.3_15174-59252-0422_4360809422.dat,WDA,795,0
wd\SDSSJ073806.82+294722.8_15016-59276-0179_4551541253.dat,WDA,800,0
wd\SDSSJ113345.05+565329.5_15235-59346-0335_4359802298.dat,WDA,829,0
wd\SDSSJ015657.87+004037.8_15013-59221-0225_4401495932.dat,WDA,849,0
wd\SDSSJ074338.40+383028.4_15017-59278-0113_4554148947.dat,WDA,850,0
wd\SDSSJ073743.39+283426.0_15016-59193-0141_4551091848.dat,WDA,851,0
wd\SDSSJ092547.59+042248.6_15265-59292-0144_4592711271.dat,WDA,858,0
cb_uvex2\SDSSJ082052.21+375844.6_15026-59169-0295_4555543262.dat,WDA,863,0
wd\SDSSJ085000.31-010631.2_15164-59200-0272_4492078078.dat,WDA,891,0
wd\SDSSJ221613.58+010455.9_15029-59169-0464_4381161380.dat,WDA,904,0
wd\SDSSJ045931.93+231752.7_15072-59216-0452_4500651994.dat,WDA,912,0
cb_uvex2\SDSSJ081523.27+345055.9_15025-59255-0192_4555349135.dat,WDA,935,0
wd\SDSSJ141353.22+542038.6_15304-59281-0244_4350971247.dat,WDA,936,0
wd\SDSSJ075832.56+370946.1_15020-59200-0070_4555282818.dat,WDA,943,0
wd\SDSSJ085252.81+514246.3_15244-59257-0295_4360809422.dat,WDA,951,0
wd\SDSSJ081323.22+242033.9_15053-59230-0267_4554467323.dat,WDA,988,0
wd\SDSSJ142002.02+361551.4_15305-59283-0215_4603719444.dat,WDA,1010,0
wd\SDSSJ121027.32+202436.6_15295-59294-0430_4599339869.dat,WDA,1013,0
wd\SDSSJ151848.80+564036.2_15307-59344-0035_4346728741.dat,WDA,1016,0
wd\SDSSJ082742.61+284549.7_15058-59195-0219_4555034665.dat,WDA,1043,0
wd\SDSSJ132011.41+471221.0_15296-59346-0392_4351701279.dat,WDA,1054,0
wd\SDSSJ121506.30+492255.3_15238-59257-0212_4351945206.dat,WDA,1058,0
wd\SDSSJ163031.55+394847.7_15309-59350-0449_5191809422.dat,WDA,1059,0
wd\SDSSJ134419.68+385017.7_15299-59311-0016_4602959001.dat,WDA,1073,0
