filename,classID,sample_idx,cluster
wd\SDSSJ023955.52+594106.6_15218-59245-0293_4320102554.dat,WDA,190,0
wd\SDSSJ144248.24+400913.9_15357-59336-0177_4350639621.dat,WDA,191,0
wd\SDSSJ161435.82+854920.0_15273-59308-0153_4348092475.dat,WDA,194,0
cb_uvex2\SDSSJ164000.78+403810.3_15309-59312-0077_5191897328.dat,WDA,198,0
wd\SDSSJ125823.43+580916.5_15198-59269-0446_4351320042.dat,WDA,202,0
wd\SDSSJ084002.13+014331.5_15255-59279-0272_4545003561.dat,WDA,206,0
wd\SDSSJ053808.76+222126.5_15226-59265-0478_4504353765.dat,WDA,207,0
wd\SDSSJ050959.56-041405.0_15102-59266-0057_4416864172.dat,WDA,208,0
wd\SDSSJ015638.71-013118.1_15045-59202-0001_4375864388.dat,WDA,209,0
wd\SDSSJ073748.56+381953.4_15017-59220-0100_4553882711.dat,WDA,211,0
wd\SDSSJ065600.53-044242.5_15282-59293-0171_4472161786.dat,WDA,212,0
wd\SDSSJ121704.09+520256.4_15237-59291-0451_4351905098.dat,WDA,213,0
wd\SDSSJ020616.60-024932.2_15045-59169-0357_4375877322.dat,WDA,216,0
wd\SDSSJ160128.13+284504.3_15274-59304-0345_5188198971.dat,WDA,217,0
wd\SDSSJ072828.06+245327.9_15191-59247-0306_4550839752.dat,WDA,220,0
wd\SDSSJ044429.05+462519.3_15224-59238-0347_4337763244.dat,WDA,221,0
wd\SDSSJ073647.31+211722.5_15195-59238-0209_4543085271.dat,WDA,222,0
wd\SDSSJ074107.26+310612.8_15018-59251-0461_4551581537.dat,WDA,223,0
cb_uvex2\SDSSJ075332.88+365424.0_15020-59284-0392_4555258376.dat,WDA,226,0
wd\SDSSJ104023.44+424351.7_15351-59359-0290_4597713679.dat,WDA,227,0
wd\SDSSJ080503.25+313234.7_15023-59167-0406_4554712608.dat,WDA,230,0
wd\SDSSJ113341.30+240221.6_15294-59314-0302_4595983904.dat,WDA,231,0
wd\SDSSJ233510.63-005754.8_15033-59164-0223_4371139205.dat,WDA,232,0
wd\SDSSJ090631.13+011527.6_15155-59256-0423_4592515003.dat,WDA,236,0
wd\SDSSJ074428.16+163631.1_15073-59212-0004_4542198909.dat,WDA,239,0
wd\SDSSJ065559.94-063445.2_15282-59293-0336_4471859306.dat,WDA,240,0
wd\SDSSJ000122.99+585820.7_15076-59207-0181_4293356378.dat,WDA,243,0
wd\SDSSJ084501.60+502432.6_15244-59257-0138_4360817695.dat,WDA,244,0
wd\SDSSJ160050.11+275235.1_15274-59329-0394_5188049154.dat,WDA,247,0
wd\SDSSJ234710.27+000633.5_15034-59192-0398_4382230174.dat,WDA,248,0
wd\SDSSJ000745.04+572413.4_15078-59188-0367_4291545951.dat,WDA,251,0
wd\SDSSJ080835.65+240710.0_15051-59204-0327_4554442812.dat,WDA,252,0
wd\SDSSJ011851.95-015813.3_15009-59164-0361_4375024882.dat,WDA,253,0
wd\SDSSJ084503.81-012537.6_15164-59200-0004_4492050694.dat,WDA,256,0
wd\SDSSJ023031.57+005718.2_15014-59232-0427_4401858951.dat,WDA,258,0
cb_uvex2\SDSSJ163409.86+403250.0_15309-59340-0132_5191825819.dat,WDA,259,0
wd\SDSSJ141557.84+623046.4_15303-59280-0019_4349238045.dat,WDA,264,0
wd\SDSSJ075938.05+381920.4_15020-59284-0050_4555423217.dat,WDA,265,0
wd\SDSSJ235955.49+003910.2_15035-59190-0187_4382245935.dat,WDA,267,0
wd\SDSSJ073847.83+301932.2_15016-59276-0169_4551548466.dat,WDA,268,0
wd\SDSSJ233636.89-013322.4_15033-59164-0174_4371137972.dat,WDA,269,0
wd\SDSSJ085216.95-005947.7_15164-59200-0148_4492080976.dat,WDA,274,0
wd\SDSSJ163944.63+383346.7_15309-59354-0261_5191718549.dat,WDA,275,0
wd\SDSSJ082950.10+354420.9_15057-59197-0453_4555690475.dat,WDA,276,0
wd\SDSSJ075607.77+380331.6_15020-59223-0206_4555395449.dat,WDA,278,0
wd\SDSSJ074015.79+371758.7_15017-59147-0156_4553864938.dat,WDA,280,0
wd\SDSSJ130509.47+573102.1_15348-59302-0331_4351321133.dat,WDA,282,0
wd\SDSSJ080435.26+313125.7_15023-59167-0408_4554712430.dat,WDA,283,0
wd\SDSSJ080524.18+345359.0_15022-59252-0037_4555272323.dat,WDA,286,0
cb_uvex2\SDSSJ122043.23+503510.9_15237-59256-0354_4351925199.dat,WDA,287,0
wd\SDSSJ113026.20+581707.0_15235-59254-0177_4359663258.dat,WDA,288,0
wd\SDSSJ085850.44+515243.9_15174-59284-0298_4360793770.dat,WDA,289,0
cb_uvex2\SDSSJ073953.16+204900.4_15286-59294-0353_4543082265.dat,WDA,290,0
wd\SDSSJ074308.77+175447.1_15192-59302-0185_4542238404.dat,WDA,291,0
wd\SDSSJ060453.21+012601.5_15227-59264-0403_4521754782.dat,WDA,292,0
cb_uvex2\SDSSJ080411.76+312630.7_15023-59167-0407_4554712168.dat,WDA,293,0
cb_uvex2\SDSSJ001101.50+004415.3_15039-59202-0358_4399115757.dat,WDA,294,0
wd\SDSSJ061432.19+215516.3_15113-59190-0431_4538541349.dat,WDA,297,0
wd\SDSSJ112424.88+264742.1_15293-59340-0470_4597233985.dat,WDA,298,0
wd\SDSSJ063339.79+110102.4_15103-59268-0127_4528954974.dat,WDA,300,0
wd\SDSSJ011954.05-011641.8_15009-59218-0327_4375037176.dat,WDA,303,0
wd\SDSSJ080149.89+271105.0_15021-59226-0072_4554418446.dat,WDA,305,0
wd\SDSSJ072644.88-084927.3_15231-59270-0225_4477069356.dat,WDA,306,0
wd\SDSSJ134445.61+271137.1_15301-59338-0373_4602331028.dat,WDA,307,0
wd\SDSSJ074928.75+364451.5_15020-59248-0216_4555240068.dat,WDA,308,0
cb_uvex2\SDSSJ073610.17+295107.6_15016-59219-0100_4551537927.dat,WDA,310,0
wd\SDSSJ073616.17+162256.6_15073-59186-0228_4542154602.dat,WDA,313,0
wd\SDSSJ080702.94+254727.4_15024-59202-0180_4554407827.dat,WDA,316,0
wd\SDSSJ080640.84+344625.2_15025-59169-0232_4555273418.dat,WDA,317,0
wd\SDSSJ134557.91-055103.7_15200-59273-0367_4589582871.dat,WDA,320,0
cb_uvex2\SDSSJ163305.29+390958.6_15309-59350-0430_5191810022.dat,WDA,321,0
cb_uvex2\SDSSJ143251.75+362943.4_15305-59283-0006_4603885588.dat,WDA,322,0
cb_uvex2\SDSSJ075903.17+370424.3_15020-59248-0072_4555282966.dat,WDA,325,0
wd\SDSSJ050808.83-051735.6_15102-59210-0475_4416814425.dat,WDA,332,0
wd\SDSSJ021405.07-024754.2_15047-59230-0452_4375941713.dat,WDA,333,0
wd\SDSSJ123436.77+631407.8_15239-59264-0400_4349851190.dat,WDA,334,0
wd\SDSSJ113341.30+240221.6_15294-59291-0142_4595983904.dat,WDA,338,0
wd\SDSSJ074621.12+315253.5_15018-59164-0118_4554659280.dat,WDA,340,0
wd\SDSSJ092031.70+025755.8_15265-59316-0212_4592677013.dat,WDA,343,0
cb_uvex2\SDSSJ003624.95+021235.4_15005-59167-0082_4399302338.dat,WDA,344,0
wd\SDSSJ075456.15+254425.4_15021-59193-0163_4554290327.dat,WDA,346,0
wd\SDSSJ180253.42+142443.2_15346-59300-0452_5259519624.dat,WDA,347,0
wd\SDSSJ020201.56-030931.9_15045-59223-0378_4375836853.dat,WDA,349,0
wd\SDSSJ024116.21-001743.6_15015-59166-0179_4376166145.dat,WDA,350,0
wd\SDSSJ074046.69+391445.9_15017-59278-0142_4554151268.dat,WDA,351,0
wd\SDSSJ081509.14+392912.3_15026-59257-0126_4555538280.dat,WDA,352,0
wd\SDSSJ143443.54+035727.7_15306-59289-0457_4600785796.dat,WDA,353,0
wd\SDSSJ152941.49+060400.6_15272-59326-0222_5170312125.dat,WDA,357,0
cb_uvex2\SDSSJ163615.24+001018.3_15275-59337-0137_5172787069.dat,WDA,359,0
wd\SDSSJ234710.27+000633.5_15034-59192-0398_4382230174.dat,WDA,361,0
wd\SDSSJ085325.55+000514.4_15166-59251-0492_4545161005.dat,WDA,362,0
cb_uvex2\SDSSJ143740.60+040554.5_15306-59347-0376_4600807007.dat,WDA,363,0
wd\SDSSJ145754.16+315225.4_15271-59327-0492_4603858311.dat,WDA,365,0
cb_uvex2\SDSSJ073907.85+292401.9_15016-59168-0381_4551102560.dat,WDA,373,0
wd\SDSSJ043035.65+362735.6_15223-59265-0193_4515504371.dat,WDA,375,0
wd\SDSSJ161750.41+865542.3_15273-59329-0132_4348119570.dat,WDA,376,0
wd\SDSSJ133428.97+140647.4_15298-59292-0487_4599887063.dat,WDA,377,0
wd\SDSSJ143240.22+365943.6_15305-59313-0043_4603886991.dat,WDA,380,0
cb_uvex2\SDSSJ143251.75+362943.4_15305-59283-0006_4603885588.dat,WDA,381,0
cb_uvex2\SDSSJ013803.37+001603.2_15012-59191-0102_4399905882.dat,WDA,382,0
wd\SDSSJ081556.52+345224.3_15025-59255-0199_4555350238.dat,WDA,383,0
wd\SDSSJ113341.30+240221.6_15294-59343-0306_4595983904.dat,WDA,388,0
wd\SDSSJ165029.88+341125.3_15310-59315-0227_5189661092.dat,WDA,390,0
wd\SDSSJ121846.28+301437.2_15249-59265-0143_4601916609.dat,WDA,391,0
wd\SDSSJ074338.40+383028.4_15017-59278-0113_4554148947.dat,WDA,394,0
cb_uvex2\SDSSJ161600.51+515319.1_15330-59344-0265_4346385870.dat,WDA,395,0
wd\SDSSJ111711.42+100037.3_15193-59277-0033_4594926439.dat,WDA,396,0
cb_uvex2\SDSSJ015731.50-023038.5_15045-59169-0008_4375869730.dat,WDA,398,0
cb_uvex2\SDSSJ004054.72+255927.5_15006-59227-0223_4400911856.dat,WDA,399,0
wd\SDSSJ031623.84+505837.2_15221-59245-0411_4306832329.dat,WDA,402,0
cb_uvex2\SDSSJ234615.39-010552.8_15034-59165-0190_4371177885.dat,WDA,403,0
wd\SDSSJ062115.44+095218.5_15101-59192-0313_4526670259.dat,WDA,404,0
wd\SDSSJ003719.14+003138.1_15005-59167-0271_4399282965.dat,WDA,405,0
cb_uvex2\SDSSJ134005.66+391708.1_15299-59311-0116_4602955779.dat,WDA,407,0
wd\SDSSJ164953.32+340718.4_15310-59347-0389_5189660046.dat,WDA,409,0
cb_uvex2\SDSSJ084601.10-010846.0_15164-59200-0477_4492066519.dat,WDA,411,0
wd\SDSSJ083834.21+020258.7_15255-59279-0227_4545003271.dat,WDA,412,0
wd\SDSSJ112638.02+102848.9_15129-59221-0039_4594959060.dat,WDA,414,0
cb_uvex2\SDSSJ074856.44+322416.4_15018-59251-0213_4554665597.dat,WDA,415,0
cb_uvex2\SDSSJ163358.47+383550.1_15309-59354-0385_5191560525.dat,WDA,416,0
cb_uvex2\SDSSJ122453.00+483800.3_15238-59257-0112_4352006641.dat,WDA,418,0
cb_uvex2\SDSSJ084052.73+003733.6_15143-59205-0282_4544988149.dat,WDA,420,0
wd\SDSSJ152042.96+872532.2_15273-59308-0266_4348127112.dat,WDA,421,0
wd\SDSSJ013038.00-001317.4_15011-59222-0374_4375123813.dat,WDA,423,0
cb_uvex2\SDSSJ163615.24+001018.3_15275-59337-0137_5172787069.dat,WDA,424,0
wd\SDSSJ133713.95+374007.5_15299-59293-0342_4602877478.dat,WDA,426,0
wd\SDSSJ062413.22-011658.4_15139-59205-0047_4470925641.dat,WDA,427,0
cb_uvex2\SDSSJ104155.62+372714.1_15291-59350-0416_4597605042.dat,WDA,428,0
cb_uvex2\SDSSJ083530.42+262628.7_15060-59222-0280_4555027696.dat,WDA,429,0
wd\SDSSJ075649.51+262733.5_15021-59251-0091_4554359355.dat,WDA,430,0
wd\SDSSJ074122.77+203539.2_15286-59276-0152_4543098937.dat,WDA,431,0
wd\SDSSJ140924.12+625702.9_15303-59309-0122_4349244521.dat,WDA,434,0
wd\SDSSJ111812.67+095241.4_15193-59248-0400_4594949136.dat,WDA,435,0
wd\SDSSJ051201.48-043318.8_15102-59266-0131_4416873454.dat,WDA,437,0
wd\SDSSJ092000.84+025937.3_15265-59316-0208_4592676673.dat,WDA,438,0
wd\SDSSJ185505.44+375432.3_15332-59305-0118_5368082482.dat,WDA,439,0
wd\SDSSJ073847.83+301932.2_15016-59146-0131_4551548466.dat,WDA,441,0
wd\SDSSJ081647.73+223037.4_15054-59232-0392_4554449112.dat,WDA,445,0
wd\SDSSJ085308.97-001605.4_15164-59200-0492_4492112403.dat,WDA,447,0
wd\SDSSJ160321.71+530521.1_15330-59344-0460_4346421810.dat,WDA,450,0
wd\SDSSJ164719.67+361026.3_15310-59315-0082_5191585965.dat,WDA,451,0
wd\SDSSJ120957.71+203616.2_15295-59294-0399_4599514085.dat,WDA,452,0
wd\SDSSJ134129.09-054526.4_15200-59324-0469_4589579429.dat,WDA,453,0
cb_uvex2\SDSSJ082345.63+355207.3_15055-59230-0336_4555509913.dat,WDA,454,0
wd\SDSSJ175613.13+003043.6_15345-59327-0276_5177577567.dat,WDA,457,0
cb_uvex2\SDSSJ023015.35+010958.8_15014-59165-0162_4401859383.dat,WDA,459,0
cb_uvex2\SDSSJ114035.48+591328.9_15235-59254-0012_4359633007.dat,WDA,460,0
wd\SDSSJ073817.47+381528.3_15127-59219-0147_4553882032.dat,WDA,461,0
cb_uvex2\SDSSJ165307.00+360134.2_15310-59315-0312_5191653693.dat,WDA,463,0
wd\SDSSJ170659.64+710818.8_15369-59335-0081_4347224810.dat,WDA,466,0
wd\SDSSJ012458.25+152152.7_15010-59199-0144_4401110475.dat,WDA,467,0
wd\SDSSJ014847.62-000120.9_15013-59221-0468_4375860560.dat,WDA,468,0
wd\SDSSJ080259.48+234401.5_15051-59204-0451_4554307473.dat,WDA,469,0
wd\SDSSJ173956.43-003902.0_15343-59326-0181_4879012231.dat,WDA,470,0
cb_uvex2\SDSSJ085918.84+513306.4_15174-59252-0233_4360812240.dat,WDA,471,0
wd\SDSSJ080847.05+204958.4_15052-59229-0117_4546435956.dat,WDA,473,0
wd\SDSSJ091047.40+025817.2_15263-59309-0482_4592586735.dat,WDA,474,0
wd\SDSSJ073543.99+301516.4_15016-59219-0086_4551539592.dat,WDA,475,0
cb_uvex2\SDSSJ025403.92-000345.0_15049-59193-0104_4376223143.dat,WDA,477,0
wd\SDSSJ161833.80+540012.1_15330-59324-0451_4346352466.dat,WDA,478,0
wd\SDSSJ071613.67-244740.8_15116-59212-0194_4457255877.dat,WDA,479,0
wd\SDSSJ074741.41+282104.8_15019-59164-0495_4554370016.dat,WDA,481,0
wd\SDSSJ162131.90+635118.2_15347-59301-0381_4347450245.dat,WDA,482,0
cb_uvex2\SDSSJ164901.35+341449.9_15310-59339-0400_5189660954.dat,WDA,483,0
wd\SDSSJ073852.46+220330.8_15195-59238-0314_4543228993.dat,WDA,484,0
wd\SDSSJ075537.17+372138.9_15020-59200-0152_4555263684.dat,WDA,485,0
wd\SDSSJ060550.48+230813.7_15077-59189-0172_4538350270.dat,WDA,486,0
wd\SDSSJ113500.53+291206.4_15292-59311-0257_4597306306.dat,WDA,488,0
cb_uvex2\SDSSJ073344.05+212118.8_15286-59276-0404_4543017589.dat,WDA,489,0
wd\SDSSJ162925.07-002021.0_15275-59337-0431_4862983833.dat,WDA,493,0
wd\SDSSJ171958.28-135033.6_15341-59355-0020_4834695367.dat,WDA,495,0
cb_uvex2\SDSSJ133616.98+151947.5_15298-59351-0119_4599922098.dat,WDA,497,0
wd\SDSSJ073456.94+284147.4_15016-59146-0464_4551087676.dat,WDA,498,0
wd\SDSSJ022909.93+542355.4_15217-59238-0193_4301960383.dat,WDA,499,0
wd\SDSSJ073655.70+194157.0_15286-59276-0329_4543036964.dat,WDA,500,0
wd\SDSSJ023031.57+005718.2_15014-59232-0427_4401858951.dat,WDA,501,0
wd\SDSSJ221900.07+015117.4_15029-59169-0371_4381184187.dat,WDA,502,0
wd\SDSSJ134747.45-060921.2_15349-59304-0303_4591623360.dat,WDA,503,0
wd\SDSSJ180600.42+125701.0_15346-59300-0340_5208903819.dat,WDA,504,0
wd\SDSSJ072828.06+245327.9_15285-59304-0127_4550839752.dat,WDA,505,0
cb_uvex2\SDSSJ153030.07+861105.4_15273-59308-0300_4348153226.dat,WDA,506,0
wd\SDSSJ110623.73+394255.6_15352-59358-0025_4597768042.dat,WDA,507,0
cb_gaiagalex\SDSSJ073722.30+283413.5_15016-59276-0408_4551089057.dat,WDA,509,0
wd\SDSSJ050128.09+223322.8_15072-59186-0096_4500474786.dat,WDA,510,0
wd\SDSSJ013358.32-000333.1_15011-59203-0296_4375125792.dat,WDA,511,0
wd\SDSSJ134326.28-045346.8_15200-59324-0060_4589588061.dat,WDA,512,0
wd\SDSSJ065710.20-042157.5_15282-59275-0104_4478250600.dat,WDA,513,0
cb_uvex2\SDSSJ015250.03-001222.1_15013-59165-0120_4375866573.dat,WDA,514,0
cb_uvex3\SDSSJ133448.14+374547.9_15299-59311-0332_4602877123.dat,WDA,518,0
wd\SDSSJ092455.73+043023.9_15265-59292-0098_4592711200.dat,WDA,520,0
wd\SDSSJ085203.80+025044.5_15167-59252-0494_4545208046.dat,WDA,521,0
wd\SDSSJ014051.78+000045.1_15012-59166-0416_4399910730.dat,WDA,524,0
cb_uvex2\SDSSJ085206.20-013952.6_15164-59200-0351_4492063878.dat,WDA,526,0
wd\SDSSJ073751.43+213457.2_15195-59238-0204_4543092523.dat,WDA,529,0
wd\SDSSJ080435.46+215647.7_15051-59204-0191_4546331842.dat,WDA,532,0
wd\SDSSJ180600.42+125701.0_15346-59300-0340_5208903819.dat,WDA,533,0
wd\SDSSJ170940.41+714551.6_15369-59360-0067_4347221846.dat,WDA,535,0
cb_uvex2\SDSSJ003328.71-001610.1_15005-59167-0407_4374638477.dat,WDA,536,0
wd\SDSSJ213032.52-014234.3_15027-59159-0287_4367790152.dat,WDA,537,0
wd\SDSSJ142122.68+354232.2_15305-59313-0425_4603718481.dat,WDA,538,0
wd\SDSSJ165145.54+354350.9_15310-59315-0247_5191651461.dat,WDA,541,0
wd\SDSSJ143443.54+035727.7_15306-59315-0437_4600785796.dat,WDA,542,0
wd\SDSSJ160456.94+273430.2_15274-59304-0151_5188072038.dat,WDA,543,0
wd\SDSSJ053137.68-021518.2_15075-59187-0015_4417623658.dat,WDA,545,0
wd\SDSSJ082034.27+372136.1_15055-59230-0137_4555516061.dat,WDA,547,0
