3712.585  1.91236e-16  2.81356e-17
3713.441  2.17416e-16  2.90610e-17
3714.295  2.10640e-16  2.91769e-17
3715.152  2.12596e-16  2.79264e-17
3716.007  1.58837e-16  2.68727e-17
3716.861  1.90732e-16  2.66600e-17
3717.719  1.96802e-16  2.64710e-17
3718.574  1.63510e-16  2.48587e-17
3719.431  1.51371e-16  2.39128e-17
3720.287  1.84385e-16  2.32315e-17
3721.145  1.89253e-16  2.32528e-17
3722.001  2.00378e-16  2.36662e-17
3722.857  2.01147e-16  2.38811e-17
3723.716  2.25907e-16  2.50965e-17
3724.573  2.26625e-16  2.55661e-17
3725.432  1.41879e-16  2.63129e-17
3726.289  1.69939e-16  2.57017e-17
3727.148  1.84566e-16  2.58384e-17
3728.005  2.13073e-16  2.63038e-17
3728.863  2.19113e-16  2.67776e-17
3729.723  2.13314e-16  3.05543e-17
3730.581  2.40880e-16  2.81214e-17
3731.441  1.89900e-16  2.43003e-17
3732.299  1.82142e-16  2.33357e-17
3733.160  1.51115e-16  2.17624e-17
3734.019  1.63713e-16  2.13832e-17
3734.880  1.95054e-16  2.03430e-17
3735.739  1.50857e-16  2.01753e-17
3736.599  2.20275e-16  2.08379e-17
3737.460  1.78466e-16  2.09517e-17
3738.320  1.66845e-16  2.12535e-17
3739.182  1.96590e-16  2.31118e-17
3740.042  1.99101e-16  2.38885e-17
3740.905  1.74066e-16  2.42365e-17
3741.765  2.13372e-16  2.43570e-17
3742.626  1.88367e-16  2.36291e-17
3743.489  1.99682e-16  2.27916e-17
3744.350  2.18097e-16  2.22377e-17
3745.214  2.04968e-16  2.14005e-17
3746.075  1.91025e-16  2.08871e-17
3746.939  1.71540e-16  2.04050e-17
3747.802  1.76620e-16  1.99805e-17
3748.664  1.89620e-16  1.93257e-17
3749.528  1.88570e-16  1.94355e-17
3750.391  1.89572e-16  1.99075e-17
3751.255  2.09975e-16  2.36579e-17
3752.118  1.80822e-16  2.37834e-17
3752.984  1.80052e-16  2.19142e-17
3753.847  2.17953e-16  2.26150e-17
3754.711  2.04506e-16  2.35072e-17
3755.576  1.55975e-16  2.30402e-17
3756.440  1.88060e-16  2.31748e-17
3757.307  2.26739e-16  2.26630e-17
3758.171  1.96927e-16  2.10874e-17
3759.038  1.47248e-16  1.98479e-17
3759.902  1.77104e-16  2.03955e-17
3760.767  2.31006e-16  2.18574e-17
3761.635  1.76892e-16  2.17811e-17
3762.500  1.75504e-16  2.16018e-17
3763.367  1.91173e-16  2.18667e-17
3764.233  1.93540e-16  2.15864e-17
3765.101  1.65533e-16  2.07055e-17
3765.968  1.46395e-16  2.02040e-17
3766.834  1.89893e-16  2.06264e-17
3767.703  2.16684e-16  2.07600e-17
3768.570  1.54641e-16  2.03862e-17
3769.439  1.78708e-16  2.09577e-17
3770.306  2.00850e-16  2.12254e-17
3771.176  1.64898e-16  2.07583e-17
3772.043  1.70022e-16  2.10221e-17
3772.911  1.82575e-16  2.18887e-17
3773.781  2.19224e-16  2.26711e-17
3774.649  1.90635e-16  2.21953e-17
3775.520  1.71377e-16  2.17290e-17
3776.388  2.00713e-16  2.19324e-17
3777.259  2.03276e-16  2.18430e-17
3778.128  1.82202e-16  2.16985e-17
3778.997  1.60514e-16  2.13230e-17
3779.869  1.85841e-16  2.19631e-17
3780.738  1.87968e-16  2.19992e-17
3781.610  1.63384e-16  2.17886e-17
3782.480  1.85506e-16  2.17989e-17
3783.352  1.67084e-16  2.15864e-17
3784.223  1.92575e-16  2.20271e-17
3785.093  2.20883e-16  2.24904e-17
3785.966  2.19134e-16  2.15858e-17
3786.837  1.83590e-16  2.00904e-17
3787.710  1.40410e-16  1.92422e-17
3788.582  1.48794e-16  1.93024e-17
3789.455  1.83356e-16  1.98129e-17
3790.327  2.07983e-16  2.01983e-17
3791.199  2.04563e-16  2.04178e-17
3792.073  1.79747e-16  2.05564e-17
3792.945  1.67871e-16  1.97130e-17
3793.820  2.06300e-16  1.96437e-17
3794.693  2.08807e-16  1.94141e-17
3795.568  1.77893e-16  1.90122e-17
3796.441  1.83469e-16  1.91262e-17
3797.315  2.07172e-16  1.89588e-17
3798.190  1.71415e-16  1.78834e-17
3799.064  1.74301e-16  1.76813e-17
3799.940  1.76415e-16  1.81030e-17
3800.814  1.78803e-16  1.89950e-17
3801.691  1.88806e-16  1.94145e-17
3802.565  1.86935e-16  1.93417e-17
3803.442  1.64913e-16  1.90079e-17
3804.317  1.98034e-16  1.98713e-17
3805.192  1.82814e-16  1.96291e-17
3806.070  1.31675e-16  1.85047e-17
3806.946  1.58760e-16  1.81947e-17
3807.823  2.14893e-16  1.87914e-17
3808.699  1.61277e-16  1.86676e-17
3809.578  2.06127e-16  1.96448e-17
3810.454  1.76060e-16  1.94213e-17
3811.331  1.67095e-16  1.89635e-17
3812.210  1.78659e-16  1.88719e-17
3813.087  1.78322e-16  1.80394e-17
3813.966  1.77073e-16  1.80411e-17
3814.843  1.64505e-16  1.72936e-17
3815.723  1.58644e-16  1.65339e-17
3816.601  1.57477e-16  1.65244e-17
3817.479  1.70760e-16  1.70931e-17
3818.359  1.93531e-16  1.75894e-17
3819.238  1.95951e-16  1.73658e-17
3820.119  1.67335e-16  1.60374e-17
3820.998  1.69000e-16  1.58568e-17
3821.879  1.58784e-16  1.58293e-17
3822.758  1.47040e-16  1.59598e-17
3823.637  1.54578e-16  1.61042e-17
3824.519  1.67430e-16  1.56000e-17
3825.399  1.65970e-16  1.51783e-17
3826.281  1.71808e-16  1.52016e-17
3827.161  1.80021e-16  1.52986e-17
3828.043  1.84458e-16  1.55948e-17
3828.924  1.76813e-16  1.55228e-17
3829.805  1.60938e-16  1.56759e-17
3830.688  1.78341e-16  1.59657e-17
3831.569  1.87901e-16  1.58566e-17
3832.453  1.58532e-16  1.49798e-17
3833.335  1.47072e-16  1.44699e-17
3834.219  1.52568e-16  1.41525e-17
3835.101  1.23960e-16  1.41309e-17
3835.983  1.65937e-16  1.50056e-17
3836.867  1.70049e-16  1.51370e-17
3837.750  1.44391e-16  1.46246e-17
3838.635  1.51057e-16  1.41310e-17
3839.518  1.75776e-16  1.43333e-17
3840.404  1.54741e-16  1.41480e-17
3841.287  1.66982e-16  1.47739e-17
3842.171  1.77281e-16  1.56305e-17
3843.057  1.57820e-16  1.60749e-17
3843.941  1.62557e-16  1.64131e-17
3844.827  1.77447e-16  1.65027e-17
3845.712  1.43983e-16  1.60348e-17
3846.599  1.93378e-16  1.65834e-17
3847.484  1.84251e-16  1.66008e-17
3848.369  1.80741e-16  1.65237e-17
3849.257  1.83478e-16  1.60713e-17
3850.142  1.81584e-16  1.56804e-17
3851.030  1.88238e-16  1.58056e-17
3851.916  1.58728e-16  1.56751e-17
3852.804  1.79202e-16  1.59345e-17
3853.691  1.58507e-16  1.54829e-17
3854.577  1.38418e-16  1.49013e-17
3855.466  1.67547e-16  1.51783e-17
3856.353  1.95356e-16  1.54069e-17
3857.242  1.70937e-16  1.52315e-17
3858.130  1.62888e-16  1.47123e-17
3859.020  1.79559e-16  1.46319e-17
3859.907  1.73029e-16  1.37669e-17
3860.795  1.61540e-16  1.38801e-17
3861.686  1.99335e-16  1.49478e-17
3862.574  1.72255e-16  1.54521e-17
3863.465  1.36477e-16  1.53024e-17
3864.353  1.39643e-16  1.52495e-17
3865.244  1.67194e-16  1.49061e-17
3866.134  1.74199e-16  1.50366e-17
3867.025  1.39854e-16  1.44353e-17
3867.915  1.25407e-16  1.43539e-17
3868.805  1.76887e-16  1.47249e-17
3869.697  1.68528e-16  1.45040e-17
3870.587  1.49059e-16  1.38218e-17
3871.479  1.61937e-16  1.37389e-17
3872.371  1.52156e-16  1.36620e-17
3873.264  1.49852e-16  1.38882e-17
3874.155  1.47269e-16  1.42930e-17
3875.046  1.45253e-16  1.45094e-17
3875.939  1.59774e-16  1.47174e-17
3876.831  1.70662e-16  1.46800e-17
3877.725  1.49914e-16  1.41777e-17
3878.617  1.69456e-16  1.40372e-17
3879.511  1.39415e-16  1.36498e-17
3880.404  1.36857e-16  1.36175e-17
3881.297  1.48443e-16  1.38176e-17
3882.192  1.44228e-16  1.35484e-17
3883.085  1.43602e-16  1.35392e-17
3883.980  1.43850e-16  1.37641e-17
3884.874  1.42429e-16  1.37823e-17
3885.770  1.34214e-16  1.33866e-17
3886.664  1.37086e-16  1.30805e-17
3887.558  1.38190e-16  1.31470e-17
3888.454  1.14951e-16  1.30990e-17
3889.349  1.37001e-16  1.32441e-17
3890.246  9.37010e-17  1.30632e-17
3891.140  1.31325e-16  1.36150e-17
3892.038  1.59985e-16  1.44907e-17
3892.933  1.30777e-16  1.43315e-17
3893.829  1.46650e-16  1.44479e-17
3894.727  1.23590e-16  1.41465e-17
3895.623  1.52401e-16  1.39785e-17
3896.521  1.39858e-16  1.39421e-17
3897.417  1.24913e-16  1.40231e-17
3898.316  1.45228e-16  1.43838e-17
3899.213  1.53342e-16  1.42109e-17
3900.110  1.61193e-16  1.40839e-17
3901.010  1.51715e-16  1.40910e-17
3901.907  1.50446e-16  1.40924e-17
3902.807  1.51562e-16  1.37576e-17
3903.705  1.49045e-16  1.37036e-17
3904.605  1.56711e-16  1.38158e-17
3905.503  1.69878e-16  1.40515e-17
3906.402  1.60309e-16  1.40039e-17
3907.302  1.63083e-16  1.44096e-17
3908.201  1.58391e-16  1.44970e-17
3909.103  1.38263e-16  1.44481e-17
3910.002  1.40259e-16  1.46890e-17
3910.903  1.60216e-16  1.49376e-17
3911.803  1.43335e-16  1.48425e-17
3912.703  1.65599e-16  1.53091e-17
3913.605  1.57653e-16  1.52339e-17
3914.506  1.29914e-16  1.51094e-17
3915.408  1.89662e-16  1.51355e-17
3916.309  1.69728e-16  1.46857e-17
3917.212  1.97566e-16  1.44483e-17
3918.113  1.79543e-16  1.40521e-17
3919.014  1.56865e-16  1.38913e-17
3919.918  1.69645e-16  1.37196e-17
3920.820  1.65068e-16  1.33145e-17
3921.724  1.60465e-16  1.32183e-17
3922.626  1.70231e-16  1.32406e-17
3923.531  1.62584e-16  1.31737e-17
3924.433  1.48767e-16  1.28907e-17
3925.336  1.42319e-16  1.26570e-17
3926.242  1.41506e-16  1.24285e-17
3927.145  1.70864e-16  1.23832e-17
3928.051  1.59779e-16  1.19110e-17
3928.955  1.54236e-16  1.12904e-17
3929.861  1.59279e-16  1.10140e-17
3930.765  1.60422e-16  1.06708e-17
3931.669  1.61197e-16  1.05185e-17
3932.575  1.64034e-16  1.03926e-17
3933.480  1.68957e-16  1.03359e-17
3934.387  1.53341e-16  1.02729e-17
3935.292  1.44523e-16  1.03059e-17
3936.200  1.55266e-16  1.06334e-17
3937.105  1.53088e-16  1.06583e-17
3938.013  1.35433e-16  1.08564e-17
3938.919  1.56600e-16  1.16157e-17
3939.825  1.60587e-16  1.20338e-17
3940.734  1.65645e-16  1.24772e-17
3941.640  1.77473e-16  1.23370e-17
3942.549  1.53493e-16  1.22391e-17
3943.456  1.38467e-16  1.19679e-17
3944.365  1.57397e-16  1.19443e-17
3945.273  1.60312e-16  1.22892e-17
3946.181  1.46431e-16  1.22415e-17
3947.091  1.42102e-16  1.25380e-17
3947.999  1.52994e-16  1.27165e-17
3948.909  1.46940e-16  1.26642e-17
3949.817  1.24406e-16  1.26109e-17
3950.728  1.39593e-16  1.29115e-17
3951.637  1.47986e-16  1.30860e-17
3952.546  1.33342e-16  1.27182e-17
3953.458  1.44738e-16  1.26618e-17
3954.368  1.30686e-16  1.25917e-17
3955.280  1.43302e-16  1.29448e-17
3956.190  1.40976e-16  1.26542e-17
3957.102  1.29385e-16  1.25557e-17
3958.012  1.33714e-16  1.27562e-17
3958.923  1.40971e-16  1.29142e-17
3959.836  1.07486e-16  1.26542e-17
3960.747  1.36582e-16  1.21967e-17
3961.660  1.22246e-16  1.12417e-17
3962.572  1.12496e-16  1.08673e-17
3963.485  1.35385e-16  1.09851e-17
3964.397  1.17766e-16  1.09162e-17
3965.309  1.27320e-16  1.05638e-17
3966.223  1.11518e-16  1.00135e-17
3967.136  1.09788e-16  9.52899e-18
3968.051  1.09052e-16  9.30703e-18
3968.963  1.01406e-16  9.08748e-18
3969.879  1.08641e-16  9.19671e-18
3970.792  9.17058e-17  9.21950e-18
3971.706  1.08145e-16  9.76075e-18
3972.621  1.16495e-16  1.04571e-17
3973.535  1.16909e-16  1.09010e-17
3974.452  1.14391e-16  1.10790e-17
3975.366  9.78890e-17  1.13975e-17
3976.283  1.06885e-16  1.16593e-17
3977.197  1.15807e-16  1.21899e-17
3978.112  1.32929e-16  1.27141e-17
3979.030  1.31512e-16  1.29366e-17
3979.945  1.18234e-16  1.31063e-17
3980.863  1.36016e-16  1.32082e-17
3981.779  1.36438e-16  1.30783e-17
3982.697  1.51100e-16  1.32468e-17
3983.613  1.28611e-16  1.28156e-17
3984.530  1.23431e-16  1.29600e-17
3985.449  1.48512e-16  1.31881e-17
3986.365  1.28121e-16  1.30281e-17
3987.285  1.21755e-16  1.31117e-17
3988.202  1.62517e-16  1.36205e-17
3989.122  1.57742e-16  1.38923e-17
3990.040  1.42012e-16  1.36743e-17
3990.957  1.55294e-16  1.35676e-17
3991.878  1.57126e-16  1.38335e-17
3992.796  1.48046e-16  1.37811e-17
3993.717  1.41205e-16  1.34923e-17
3994.635  1.37829e-16  1.33941e-17
3995.556  1.53197e-16  1.34499e-17
3996.476  1.66771e-16  1.35974e-17
3997.395  1.42385e-16  1.33772e-17
3998.317  1.51963e-16  1.34212e-17
3999.237  1.47065e-16  1.35698e-17
4000.159  1.33884e-16  1.34967e-17
4001.079  1.56649e-16  1.39555e-17
4002.002  1.82476e-16  1.40091e-17
4002.923  1.36910e-16  1.37247e-17
4003.843  1.42955e-16  1.37460e-17
4004.767  1.60711e-16  1.34889e-17
4005.688  1.60896e-16  1.34122e-17
4006.612  1.66265e-16  1.31825e-17
4007.533  1.78165e-16  1.36138e-17
4008.457  1.60819e-16  1.36459e-17
4009.379  1.41277e-16  1.35728e-17
4010.304  1.49319e-16  1.37031e-17
4011.227  1.68280e-16  1.39592e-17
4012.150  1.66469e-16  1.38411e-17
4013.075  1.50965e-16  1.35644e-17
4013.998  1.61037e-16  1.35594e-17
4014.924  1.72222e-16  1.36756e-17
4015.848  1.60095e-16  1.34039e-17
4016.774  1.62199e-16  1.32869e-17
4017.698  1.62940e-16  1.31740e-17
4018.622  1.45847e-16  1.31216e-17
4019.549  1.36381e-16  1.31352e-17
4020.473  1.49179e-16  1.33234e-17
4021.400  1.60396e-16  1.34336e-17
4022.325  1.56918e-16  1.31423e-17
4023.253  1.52208e-16  1.31692e-17
4024.179  1.54025e-16  1.31879e-17
4025.104  1.54109e-16  1.34516e-17
4026.032  1.59233e-16  1.34616e-17
4026.959  1.47436e-16  1.31809e-17
4027.887  1.50183e-16  1.30489e-17
4028.814  1.52709e-16  1.30031e-17
4029.743  1.49709e-16  1.27887e-17
4030.670  1.58822e-16  1.25751e-17
4031.597  1.30715e-16  1.19616e-17
4032.527  1.53949e-16  1.21214e-17
4033.455  1.64443e-16  1.20934e-17
4034.385  1.50576e-16  1.20867e-17
4035.313  1.39848e-16  1.19997e-17
4036.243  1.47193e-16  1.24323e-17
4037.172  1.72599e-16  1.31490e-17
4038.101  1.70535e-16  1.36535e-17
4039.032  1.57878e-16  1.31037e-17
4039.961  1.58080e-16  1.28159e-17
4040.893  1.58593e-16  1.26252e-17
4041.823  1.38396e-16  1.26560e-17
4042.755  1.58585e-16  1.27531e-17
4043.685  1.65996e-16  1.27851e-17
4044.615  1.83004e-16  1.23765e-17
4045.548  1.70790e-16  1.18706e-17
4046.478  1.37412e-16  1.16713e-17
4047.411  1.57894e-16  1.24428e-17
4048.343  1.62539e-16  1.27873e-17
4049.276  1.53341e-16  1.27441e-17
4050.208  1.69708e-16  1.31180e-17
4051.139  1.69888e-16  1.29097e-17
4052.074  1.39986e-16  1.23754e-17
4053.006  1.38268e-16  1.19492e-17
4053.940  1.49100e-16  1.21733e-17
4054.873  1.59703e-16  1.23839e-17
4055.808  1.64635e-16  1.23417e-17
4056.741  1.42045e-16  1.18295e-17
4057.674  1.31384e-16  1.16628e-17
4058.610  1.84905e-16  1.21373e-17
4059.544  1.47921e-16  1.22556e-17
4060.480  1.39615e-16  1.22329e-17
4061.414  1.43867e-16  1.24037e-17
4062.351  1.46200e-16  1.22202e-17
4063.286  1.49528e-16  1.18075e-17
4064.220  1.52385e-16  1.13904e-17
4065.157  1.53282e-16  1.16187e-17
4066.093  1.42293e-16  1.17902e-17
4067.030  1.50025e-16  1.19167e-17
4067.966  1.56002e-16  1.19677e-17
4068.904  1.39371e-16  1.19174e-17
4069.840  1.23414e-16  1.20893e-17
4070.777  1.33139e-16  1.19372e-17
4071.715  1.44792e-16  1.15509e-17
4072.652  1.45795e-16  1.15678e-17
4073.591  1.41656e-16  1.17390e-17
4074.529  1.35381e-16  1.20167e-17
4075.468  1.25104e-16  1.18128e-17
4076.406  1.28404e-16  1.14624e-17
4077.344  1.26385e-16  1.13103e-17
4078.283  1.51493e-16  1.14367e-17
4079.222  1.55757e-16  1.18023e-17
4080.162  1.29955e-16  1.16520e-17
4081.101  1.39484e-16  1.19236e-17
4082.042  1.31275e-16  1.21991e-17
4082.981  1.27395e-16  1.18589e-17
4083.923  1.16398e-16  1.12685e-17
4084.862  1.22568e-16  1.11303e-17
4085.802  1.29129e-16  1.12313e-17
4086.744  9.31603e-17  1.13353e-17
4087.684  1.27161e-16  1.18184e-17
4088.627  1.27450e-16  1.20464e-17
4089.567  1.18610e-16  1.18686e-17
4090.510  1.16739e-16  1.16804e-17
4091.451  1.20558e-16  1.16476e-17
4092.393  1.23518e-16  1.15535e-17
4093.336  9.30351e-17  1.12975e-17
4094.278  1.01172e-16  1.11958e-17
4095.222  1.01806e-16  1.12006e-17
4096.165  9.37360e-17  1.09281e-17
4097.109  8.99200e-17  1.05748e-17
4098.052  8.14411e-17  1.03858e-17
4098.994  8.94500e-17  1.04194e-17
4099.939  7.83846e-17  1.02851e-17
4100.882  9.35239e-17  1.01526e-17
4101.829  9.70528e-17  9.81301e-18
4102.772  7.64080e-17  9.46426e-18
4103.719  8.72404e-17  9.92765e-18
4104.663  7.76880e-17  1.04354e-17
4105.606  8.58983e-17  1.07288e-17
4106.554  1.03798e-16  1.10185e-17
4107.498  9.69569e-17  1.08775e-17
4108.445  8.07287e-17  1.09508e-17
4109.391  1.06458e-16  1.10503e-17
4110.338  1.10122e-16  1.10727e-17
4111.284  1.10063e-16  1.10668e-17
4112.230  1.08595e-16  1.10946e-17
4113.178  1.06452e-16  1.11055e-17
4114.125  1.10899e-16  1.12798e-17
4115.073  1.21700e-16  1.14865e-17
4116.019  1.06987e-16  1.15703e-17
4116.969  1.03420e-16  1.15154e-17
4117.916  1.06516e-16  1.13027e-17
4118.863  1.18259e-16  1.12171e-17
4119.812  1.30207e-16  1.11869e-17
4120.761  1.24737e-16  1.13420e-17
4121.711  1.32099e-16  1.14220e-17
4122.659  1.21552e-16  1.13509e-17
4123.610  1.33748e-16  1.14727e-17
4124.558  1.33594e-16  1.16662e-17
4125.507  1.15881e-16  1.14123e-17
4126.458  1.39351e-16  1.13498e-17
4127.408  1.32579e-16  1.12767e-17
4128.359  1.05332e-16  1.08999e-17
4129.310  1.16422e-16  1.08336e-17
4130.261  1.41352e-16  1.12737e-17
4131.212  1.39557e-16  1.12556e-17
4132.162  1.25850e-16  1.09229e-17
4133.116  1.37361e-16  1.07900e-17
4134.066  1.28934e-16  1.08360e-17
4135.019  1.16203e-16  1.10813e-17
4135.971  1.31681e-16  1.12734e-17
4136.924  1.50710e-16  1.15380e-17
4137.876  1.18307e-16  1.13766e-17
4138.828  1.16340e-16  1.12004e-17
4139.783  1.17009e-16  1.12884e-17
4140.735  1.46429e-16  1.14561e-17
4141.690  1.58251e-16  1.13516e-17
4142.643  1.30886e-16  1.07691e-17
4143.598  1.24600e-16  1.04108e-17
4144.551  1.41716e-16  1.05484e-17
4145.504  1.37940e-16  1.09410e-17
4146.460  1.41891e-16  1.11101e-17
4147.414  1.46455e-16  1.14879e-17
4148.371  1.41980e-16  1.12738e-17
4149.325  1.46841e-16  1.12769e-17
4150.282  1.51997e-16  1.11350e-17
4151.236  1.45496e-16  1.10190e-17
4152.192  1.41393e-16  1.09394e-17
4153.149  1.41581e-16  1.08265e-17
4154.104  1.40182e-16  1.08541e-17
4155.062  1.35006e-16  1.09171e-17
4156.018  1.29145e-16  1.09475e-17
