filename,classID
wd\SDSSJ133117.00+395741.4_15299-59293-0221_4602948926.dat,WDA
cb_gaiagalex\SDSSJ143151.96+090243.2_15202-59309-0130_4600994946.dat,STAR
cb_uvex2\SDSSJ160914.71+863033.8_15273-59308-0105_4348121567.dat,STAR
cb_gaiagalex\SDSSJ142533.35+365607.7_15305-59343-0283_4603729512.dat,STAR
wd\SDSSJ213033.26-014646.8_15027-59159-0283_4367788844.dat,WDA
cb_uvex2\SDSSJ121334.88+212044.7_15295-59352-0130_4599519379.dat,STAR
wd\SDSSJ062240.31-042222.4_15279-59302-0240_4470134379.dat,WDA
wd\SDSSJ163944.63+383346.7_15309-59312-0261_5191718549.dat,WDA
wd\SDSSJ083142.04-005119.0_15254-59276-0398_4491873983.dat,WDA
cb_uvex1\SDSSJ144307.83+340523.4_15327-59326-0297_4603876370.dat,WD+MS
wd\SDSSJ074428.16+163631.1_15073-59212-0004_4542198909.dat,WDA
cb_gaiagalex\SDSSJ053554.42+400840.9_15225-59272-0147_4519693395.dat,WDELM
wd\SDSSJ140813.46+550959.0_15304-59312-0199_4351031335.dat,WDC
cb_uvex1\SDSSJ174239.14+005753.6_15343-59326-0354_5176978806.dat,WDA
wd\SDSSJ084122.92+003914.3_15143-59205-0296_4544988329.dat,WDA
wd\SDSSJ180247.67+124532.6_15346-59300-0465_5208854383.dat,WDA
wd\SDSSJ084836.07+015222.5_15146-59206-0322_4545146200.dat,WDA
wd\SDSSJ063206.58+034215.4_15115-59210-0153_4524681201.dat,WDA
wd\SDSSJ051145.64+495202.6_15121-59206-0500_4342019251.dat,WDA
wd\SDSSJ230022.49+183739.9_15028-59166-0060_4383231045.dat,WDB
cb_uvex2\SDSSJ073502.13+205437.5_15195-59238-0115_4543074043.dat,STAR
wd\SDSSJ044349.93+464117.0_15224-59238-0386_4337759992.dat,WDA
cb_uvex1\SDSSJ080654.22+255219.9_15024-59202-0173_4554407902.dat,WDA
wd\SDSSJ131922.61+472329.9_15296-59317-0297_4351711244.dat,WDA
wd\SDSSJ074349.27+305359.1_15016-59146-0021_4551584727.dat,WDA
cb_gaiagalex\SDSSJ133022.54+390517.3_15299-59293-0217_4602941983.dat,STAR
cb_uvex2\SDSSJ161042.88+551956.1_15329-59343-0099_4346502187.dat,WDA
cb_gaiagalex\SDSSJ180404.11+144437.7_15346-59300-0447_5259557912.dat,STAR
wd\SDSSJ090134.83+000327.0_15166-59251-0058_4592500956.dat,WDA
wd\SDSSJ134751.93-054652.5_15200-59246-0277_4591624506.dat,WDA
cb_uvex2\SDSSJ061717.05+412159.4_15288-59294-0384_4552852856.dat,STAR
cb_cvcandidates\SDSSJ073339.29+212200.8_15195-59238-0042_4543017594.dat,CV
cb_uvex2\SDSSJ073823.70+375653.9_15190-59267-0382_4553878374.dat,STAR
cb_gaiagalex\SDSSJ170300.65+705048.3_15369-59360-0133_4347224721.dat,CV
wd\SDSSJ073447.03+175650.5_15073-59186-0497_4542207877.dat,WDA
cb_gaiagalex\SDSSJ013552.18+844111.9_15350-59329-0268_4326228862.dat,STAR
wd\SDSSJ081323.22+242033.9_15053-59230-0267_4554467323.dat,WDA
cb_gaiagalex\SDSSJ151435.96+552307.2_15307-59344-0182_4346766436.dat,STAR
wd\SDSSJ093213.82+010836.6_15268-59310-0119_4592654993.dat,WDA
wd\SDSSJ160524.64+273522.7_15274-59304-0149_5188073598.dat,WDA
cb_uvex2\SDSSJ235528.98-010119.2_15035-59190-0450_4371189286.dat,WDA
wd\SDSSJ072942.97-092223.2_15231-59270-0133_4477120682.dat,WDA
cb_uvex2\SDSSJ165626.04+345302.2_15310-59347-0297_5189717142.dat,STAR
wd\SDSSJ065047.55-052113.7_15282-59275-0388_4471908450.dat,WD
wd\SDSSJ092539.55-013329.9_15267-59308-0246_4570512446.dat,WDA
wd\SDSSJ160257.76+265122.6_15274-59304-0248_5188056087.dat,WDA
cb_uvex1\SDSSJ162140.63+654941.9_15368-59359-0175_4347417376.dat,WDA
cb_uvex2\SDSSJ181225.32+132959.8_15346-59300-0010_5209131261.dat,STAR
cb_gaiagalex\SDSSJ181229.02+132523.1_15346-59300-0011_5209129868.dat,STAR
cb_uvex2\SDSSJ162621.65+664328.8_15368-59359-0117_4347420424.dat,STAR
cb_gaiagalex\SDSSJ053822.63+395007.5_15225-59272-0032_4519611555.dat,WDELM
cb_gaiagalex\SDSSJ143712.58+085403.5_15202-59324-0074_4601018223.dat,STAR
cb_uvex1\SDSSJ090713.70+005958.0_15169-59313-0245_4592514868.dat,STAR
wd\SDSSJ143609.37+341551.6_15325-59347-0278_4603863286.dat,WDA
cb_gaiagalex\SDSSJ174107.61+051750.3_15342-59328-0091_5178481074.dat,STAR
wd\SDSSJ152628.53+060530.6_15272-59305-0340_5170304378.dat,WDA
wd\SDSSJ143452.84+322216.1_15324-59343-0262_4603766769.dat,WDA
cb_uvex1\SDSSJ074011.58+362714.6_15190-59267-0100_4553858219.dat,WDA
wd\SDSSJ082857.94+324855.0_15059-59199-0134_4555570055.dat,WDA
wd\SDSSJ112641.41+091642.4_15129-59278-0006_4594954490.dat,WDC
cb_uvex2\SDSSJ212156.34-010134.0_15027-59159-0466_4367751970.dat,STAR
wd\SDSSJ064418.06+030959.1_15122-59238-0235_4524467006.dat,WDA
cb_uvex2\SDSSJ081517.91+233924.5_15054-59232-0052_4554453369.dat,WDB
cb_uvex1\SDSSJ150936.46+321614.1_15271-59302-0034_5188363162.dat,WDA
cb_gaiagalex\SDSSJ011958.74+000553.5_15009-59218-0215_4399788666.dat,STAR
wd\SDSSJ224002.11+400137.5_15082-59215-0063_4397384267.dat,WDA
cb_gaiagalex\SDSSJ180817.61+131923.9_15346-59307-0368_5209081972.dat,STAR
wd\SDSSJ135248.83+531702.1_15302-59315-0420_4351160506.dat,WDA
cb_uvex2\SDSSJ073032.00+242713.9_15191-59247-0374_4543212693.dat,WD+MS
wd\SDSSJ092000.93+020954.4_15264-59310-0321_4592637052.dat,WDA
wd\SDSSJ092117.82+042146.2_15265-59316-0500_4592690765.dat,WDA
cb_gaiagalex\SDSSJ170019.79-122729.0_15233-59275-0006_4861514234.dat,STAR
cb_gaiagalex\SDSSJ045945.37+231339.9_15072-59186-0193_4500648592.dat,STAR
wd\SDSSJ233328.29-002036.7_15033-59200-0471_4371142196.dat,WDA
cb_gaiagalex\SDSSJ074825.69+310102.4_15018-59164-0306_4554605085.dat,STAR
cb_gaiagalex\SDSSJ134410.07-052242.0_15200-59324-0137_4589586756.dat,STAR
wd\SDSSJ001603.86+600137.0_15078-59204-0163_4293757757.dat,WD+MS
cb_uvex1\SDSSJ124248.89+133632.5_15355-59359-0301_4598614400.dat,sdX
cb_uvex2\SDSSJ174143.05+032818.2_15342-59328-0304_5177280312.dat,STAR
cb_uvex2\SDSSJ112721.96+424933.3_15234-59280-0130_4597874878.dat,WD+MS
wd\SDSSJ144324.56+334101.8_15327-59326-0292_4603874993.dat,WDA
wd\SDSSJ141959.35+853521.3_15273-59308-0433_4348263532.dat,WDB
wd\SDSSJ225226.42+195730.4_15028-59166-0481_4383604198.dat,WDA
wd\SDSSJ080809.60+230728.8_15051-59204-0355_4554435694.dat,WDA
wd\SDSSJ072728.48-082749.7_15231-59270-0240_4477092693.dat,WDA
wd\SDSSJ234110.14+003258.2_15033-59164-0295_4382199835.dat,WDA
wd\SDSSJ013045.53-002010.9_15011-59203-0340_4375123830.dat,WDA
wd\SDSSJ001413.59+011554.4_15039-59202-0191_4399120435.dat,WDA
cb_uvex2\SDSSJ225225.90+192214.5_15028-59166-0492_4383224245.dat,STAR
wd\SDSSJ061601.88+212230.9_15113-59190-0404_4538529107.dat,WDZ
cb_uvex1\SDSSJ083006.90+294220.7_15058-59195-0445_4555074646.dat,WDA
cb_uvex1\SDSSJ172932.96-134814.9_15341-59355-0077_4865282580.dat,WDA
cb_uvex1\SDSSJ120501.44+572118.9_15236-59255-0037_4351539387.dat,WDH
wd\SDSSJ063942.48+023731.0_15115-59210-0256_4523962901.dat,WDA
cb_gaiagalex\SDSSJ142904.80+093209.8_15202-59324-0357_4600996219.dat,STAR
wd\SDSSJ124413.78+290039.0_15250-59267-0076_4602002174.dat,WDA
cb_gaiagalex\SDSSJ053633.24+405828.3_15225-59272-0179_4519735175.dat,STAR
cb_gaiagalex\SDSSJ134817.44-051441.2_15200-59246-0067_4591629192.dat,EXGAL
cb_uvex1\SDSSJ141516.40+342050.7_15322-59340-0484_4603630724.dat,EXGAL
cb_gaiagalex\SDSSJ013732.83-001031.6_15012-59166-0213_4375145655.dat,STAR
cb_uvex1\SDSSJ113324.51+245545.6_15294-59291-0135_4595987222.dat,STAR
wd\SDSSJ093421.92+004207.5_15268-59310-0065_4592917753.dat,WDA
wd\SDSSJ092559.91+025636.1_15265-59292-0335_4592698582.dat,WDA
cb_uvex2\SDSSJ075617.84+260130.7_15021-59165-0367_4554292999.dat,STAR
wd\SDSSJ074047.04+155814.4_15192-59302-0323_4542178174.dat,WD
wd\SDSSJ070953.38-031536.5_15230-59271-0044_4479818539.dat,WDA
cb_gaiagalex\SDSSJ073621.88+222044.5_15195-59238-0162_4543224917.dat,STAR
cb_uvex2\SDSSJ073543.62+205553.0_15195-59271-0376_4543075012.dat,WD+MS
cb_uvex1\SDSSJ080824.49+242719.2_15053-59230-0027_4554456343.dat,WD+MS
cb_uvex2\SDSSJ081455.67+344845.5_15025-59169-0117_4555349032.dat,STAR
wd\SDSSJ052403.57-044915.0_15110-59215-0219_4416973629.dat,WDA
wd\SDSSJ132259.01-142033.8_15199-59247-0369_4587926858.dat,WDA
wd\SDSSJ074138.13-130437.1_15232-59265-0146_4466350083.dat,WD
cb_gaiagalex\SDSSJ081223.82+220056.3_15052-59229-0363_4546461868.dat,STAR
wd\SDSSJ081243.67+393632.1_15026-59169-0097_4555534743.dat,WDA
wd\SDSSJ143421.39+313725.9_15324-59343-0001_4603764621.dat,WDA
cb_gaiagalex\SDSSJ172933.02+772626.4_15370-59338-0376_4347743263.dat,STAR
cb_uvex2\SDSSJ164830.58+345748.2_15310-59315-0106_5189681400.dat,STAR
wd\SDSSJ000622.61+010958.8_15039-59202-0034_4399110157.dat,WDA
cb_uvex1\SDSSJ075337.58+381553.9_15020-59200-0447_4555393733.dat,WD+MS
cb_uvex1\SDSSJ134333.42-051451.3_15200-59305-0400_4589586682.dat,WD+MS
cb_uvex2\SDSSJ083747.81+262408.5_15060-59222-0249_4555045216.dat,WDA
wd\SDSSJ163623.22-013652.1_15275-59337-0087_4863003223.dat,WDC
cb_gaiagalex\SDSSJ173754.03+052308.9_15342-59328-0168_5178558652.dat,STAR
cb_gaiagalex\SDSSJ072917.45+235620.8_15191-59247-0410_4543199658.dat,STAR
cb_gaiagalex\SDSSJ061555.73+420350.0_15288-59294-0056_4552867692.dat,STAR
cb_uvex2\SDSSJ072823.70+243401.4_15191-59247-0313_4543195005.dat,STAR
wd\SDSSJ124427.45+630057.7_15239-59264-0273_4349844090.dat,WDA
cb_uvex2\SDSSJ163019.85+653644.7_15368-59359-0090_4347414289.dat,WDELM
wd\SDSSJ081532.19+215840.3_15054-59232-0443_4546473790.dat,WDA
cb_uvex2\SDSSJ081209.39+202039.5_15052-59229-0300_4546438105.dat,WDELM
wd\SDSSJ081718.34+212342.7_15054-59232-0341_4546471312.dat,WDA
wd\SDSSJ080505.04+263945.8_15024-59202-0237_4554411608.dat,WDA
wd\SDSSJ083712.55+011713.8_15143-59205-0238_4544982016.dat,WDA
cb_gaiagalex\SDSSJ074225.05+214950.2_15286-59294-0090_4543244561.dat,STAR
cb_uvex1\SDSSJ085309.13+034755.4_15259-59292-0453_4545237317.dat,WDA
cb_uvex2\SDSSJ090559.63+035929.7_15261-59306-0075_4592579288.dat,WDC
wd\SDSSJ090853.40+023837.4_15155-59256-0356_4592584685.dat,WDC
wd\SDSSJ212602.80+000744.3_15027-59159-0108_4376584025.dat,WDA
wd\SDSSJ013801.57-001956.8_15012-59166-0217_4375145484.dat,WDA
cb_uvex2\SDSSJ151428.33+561822.9_15307-59290-0327_4346764755.dat,WDA
cb_uvex1\SDSSJ085720.56+002347.4_15167-59252-0221_4545171481.dat,WDA
wd\SDSSJ132919.36+501242.1_15300-59312-0440_4351660676.dat,WDA
cb_uvex2\SDSSJ075748.54+350902.8_15022-59165-0075_4555222946.dat,WDELM
cb_uvex2\SDSSJ081208.61+265620.8_15024-59202-0299_4554531461.dat,STAR
wd\SDSSJ051732.66+491905.1_15121-59212-0330_4342106094.dat,WDA
wd\SDSSJ173747.57+761242.7_15370-59338-0025_4347735948.dat,WDA
cb_uvex1\SDSSJ085730.58+043200.6_15259-59292-0064_4545259981.dat,STAR
wd\SDSSJ025624.75+003557.8_15049-59193-0174_4401952067.dat,WDA
cb_gaiagalex\SDSSJ083759.94+010653.6_15255-59279-0296_4544982410.dat,STAR
wd\SDSSJ153329.20+070028.9_15272-59305-0079_5171003069.dat,WDC
cb_uvex2\SDSSJ182953.91+272654.4_15331-59302-0063_5343164079.dat,WDA
wd\SDSSJ075403.67+302049.3_15019-59164-0014_4554612036.dat,WDC
cb_uvex1\SDSSJ162718.94+852046.9_15273-59329-0021_4348090957.dat,WDA
cb_uvex2\SDSSJ082205.83+231147.5_15054-59232-0181_4554483898.dat,WD+MS
cb_uvex1\SDSSJ113303.70+290222.8_15292-59339-0262_4597305959.dat,sdX
wd\SDSSJ174108.76+774411.7_15370-59338-0294_4347754608.dat,WDA
cb_gaiagalex\SDSSJ054024.54+394316.1_15225-59272-0003_4519650460.dat,STAR
cb_uvex1\SDSSJ073817.74+285519.7_15016-59276-0410_4551094200.dat,CV
cb_uvex1\SDSSJ074914.23+301514.3_15019-59164-0136_4554601100.dat,WDB
cb_uvex2\SDSSJ115547.03+581220.2_15236-59290-0447_4359637846.dat,STAR
wd\SDSSJ003641.69+242204.7_15006-59227-0409_4400882975.dat,WDA
cb_uvex2\SDSSJ165502.15+342103.5_15310-59315-0358_5189696051.dat,WDA
cb_uvex1\SDSSJ083218.08+040210.2_15256-59280-0470_4545044277.dat,STAR
cb_gaiagalex\SDSSJ161453.00+532634.1_15330-59344-0057_4346399033.dat,STAR
cb_uvex2\SDSSJ110920.07+401506.2_15352-59358-0206_4597770338.dat,WD+MS
cb_uvex2\SDSSJ130024.59+581939.3_15348-59329-0090_4351319728.dat,STAR
wd\SDSSJ121913.06+204937.6_15295-59294-0070_4599536987.dat,CV
wd\SDSSJ072722.23+232817.2_15285-59276-0109_4543144419.dat,WDA
cb_gaiagalex\SDSSJ160806.41+563733.9_15329-59343-0147_4346460928.dat,WDELM
wd\SDSSJ062451.46+401104.7_15197-59245-0055_4552298602.dat,WDA
wd\SDSSJ090053.60+040043.3_15259-59292-0260_4592571369.dat,WDA
cb_gaiagalex\SDSSJ013054.68+861649.3_15194-59243-0169_4326414531.dat,STAR
cb_uvex4\SDSSJ075130.54+310550.2_15018-59164-0241_4554609390.dat,WD+MS
wd\SDSSJ155708.47+282335.8_15274-59304-0474_5188190884.dat,WDA
cb_gaiagalex\SDSSJ112002.18+104316.8_15129-59221-0150_4594994962.dat,STAR
cb_gaiagalex\SDSSJ073529.93+211313.3_15195-59238-0136_4543083220.dat,STAR
cb_uvex2\SDSSJ131952.49-130138.8_15199-59250-0159_4588978776.dat,WDA
cb_uvex2\SDSSJ123215.95+620346.3_15239-59344-0451_4351342225.dat,STAR
cb_uvex2\SDSSJ140338.32+531851.8_15302-59315-0160_4351101260.dat,WD+MS
wd\SDSSJ022127.20+524100.2_15217-59238-0331_4301965494.dat,WDC
wd\SDSSJ123544.95+624624.5_15239-59264-0385_4351337723.dat,WDA
wd\SDSSJ075612.74+264637.2_15021-59165-0360_4554360731.dat,WDA
wd\SDSSJ144221.25+413233.9_15357-59336-0430_4350706353.dat,WD
cb_uvex1\SDSSJ170118.11-124843.3_15233-59275-0008_4861486713.dat,WDELM
cb_uvex2\SDSSJ082813.34+292709.0_15058-59195-0315_4555065648.dat,STAR
cb_cvcandidates\SDSSJ062157.13+404236.1_15197-59245-0100_4552310569.dat,CV
cb_gaiagalex\SDSSJ162745.76+632727.3_15347-59301-0331_4347443588.dat,STAR
wd\SDSSJ013440.43-013343.3_15012-59166-0061_4375139472.dat,WDA
wd\SDSSJ004548.29+000507.8_15007-59187-0222_4399311938.dat,WDA
wd\SDSSJ080109.70+233820.9_15051-59204-0465_4554297345.dat,WDC
wd\SDSSJ182307.28+264448.6_15331-59302-0176_5342477909.dat,WDB
cb_gaiagalex\SDSSJ174147.56+050331.5_15342-59328-0100_5178478500.dat,STAR
wd\SDSSJ072828.06+245327.9_15191-59247-0306_4550839752.dat,WDA
cb_uvex1\SDSSJ163113.46+444223.6_15308-59312-0441_4346120106.dat,WDB
wd\SDSSJ160032.51+275958.7_15274-59304-0320_5188049225.dat,WDA
wd\SDSSJ061620.21+032034.7_15137-59214-0101_4522381864.dat,WD
cb_uvex2\SDSSJ134411.38+283119.3_15301-59314-0356_4602376654.dat,STAR
cb_uvex2\SDSSJ113637.58+264222.1_15293-59293-0011_4597293067.dat,WDA
wd\SDSSJ134747.45-060921.2_15200-59305-0147_4591623360.dat,WDA
cb_uvex1\SDSSJ143347.58+075416.9_15202-59250-0353_4600963211.dat,sdX
cb_uvex2\SDSSJ015915.04-030824.9_15045-59169-0072_4375835330.dat,WDB
wd\SDSSJ074726.29+380417.3_15017-59147-0393_4555381917.dat,WDB
wd\SDSSJ071413.72-245922.0_15116-59212-0237_4457131554.dat,WDA
wd\SDSSJ052954.08-071330.4_15111-59218-0373_4416253658.dat,WDA
cb_gaiagalex\SDSSJ050047.94+224650.0_15189-59274-0129_4500479691.dat,STAR
wd\SDSSJ132111.14+460633.6_15296-59317-0249_4351772522.dat,WDA
wd\SDSSJ061552.66+030908.1_15137-59214-0046_4522376024.dat,WDA
cb_uvex1\SDSSJ124141.36+140539.3_15355-59359-0150_4599385248.dat,WD+MS
cb_uvex2\SDSSJ004055.09+255659.8_15006-59227-0187_4400911838.dat,WDELM
wd\SDSSJ054004.18+170023.2_15100-59204-0487_4501954051.dat,WDZ
wd\SDSSJ160328.57+533837.5_15330-59344-0208_4346419343.dat,WDA
wd\SDSSJ075815.59+344723.4_15022-59231-0200_4555221813.dat,WDC
cb_uvex2\SDSSJ075328.12+351821.5_15022-59165-0008_4555200281.dat,WDA
wd\SDSSJ134506.73-063254.3_15200-59246-0418_4589321383.dat,WDA
wd\SDSSJ121320.94+480806.3_15238-59257-0469_4352022345.dat,WDA
wd\SDSSJ175102.23-001045.6_15345-59327-0139_4879853786.dat,WDA
cb_gaiagalex\SDSSJ014033.03-015243.1_15012-59166-0344_4375136912.dat,EXGAL
wd\SDSSJ144248.24+400913.9_15357-59336-0177_4350639621.dat,WDA
cb_gaiagalex\SDSSJ075154.21+300145.1_15019-59164-0059_4554586760.dat,STAR
wd\SDSSJ024348.82+715346.3_15074-59189-0025_4325474517.dat,WDA
cb_uvex2\SDSSJ134653.20+015353.5_15201-59273-0440_4600217774.dat,WDA
wd\SDSSJ080846.14+213908.0_15052-59229-0178_4546456611.dat,WDA
wd\SDSSJ084820.79+033911.4_15258-59291-0320_4545204387.dat,WDA
wd\SDSSJ082637.09+292123.4_15058-59195-0206_4554828100.dat,WDA
wd\SDSSJ141740.34+333637.6_15322-59340-0238_4603612407.dat,WDA
wd\SDSSJ232442.59+231142.8_15036-59188-0369_4384343388.dat,WDA
cb_gaiagalex\SDSSJ135131.76-053034.7_15349-59304-0255_4591631520.dat,STAR
cb_gaiagalex\SDSSJ074453.71+170642.2_15073-59186-0017_4542203368.dat,STAR
cb_gaiagalex\SDSSJ083411.52+034758.9_15257-59288-0474_4545044077.dat,EXGAL
wd\SDSSJ003719.14+003138.1_15005-59167-0271_4399282965.dat,WDA
wd\SDSSJ175115.07+030720.8_15344-59302-0227_5177952263.dat,WDA
wd\SDSSJ081943.02+233708.6_15054-59232-0170_4554492951.dat,WDA
wd\SDSSJ083834.21+020258.7_15143-59205-0211_4545003271.dat,WDA
wd\SDSSJ081310.96+392250.5_15026-59169-0045_4555536134.dat,WDA
wd\SDSSJ150834.40+850601.6_15273-59360-0400_4348104727.dat,WDA
wd\SDSSJ052527.19-015623.8_15075-59216-0128_4417198005.dat,WDA
cb_gaiagalex\SDSSJ171605.64+711856.0_15369-59360-0054_4347216397.dat,STAR
wd\SDSSJ050840.50-043054.5_15102-59210-0064_4416853664.dat,WDA
wd\SDSSJ081428.94+240930.3_15053-59230-0300_4554467021.dat,WDA
cb_uvex2\SDSSJ081859.50+222805.7_15054-59232-0157_4554475582.dat,WDC
cb_uvex2\SDSSJ025447.00-010036.8_15049-59193-0405_4376221622.dat,WDA
cb_uvex2\SDSSJ080616.95+342736.7_15022-59252-0003_4555231688.dat,STAR
cb_uvex2\SDSSJ053809.86+403530.2_15225-59272-0065_4519728763.dat,STAR
wd\SDSSJ075553.84+374323.5_15020-59200-0360_4555392305.dat,WDA
wd\SDSSJ084715.42+032428.6_15258-59291-0351_4545202580.dat,WDA
cb_uvex2\SDSSJ090009.09+003807.7_15169-59257-0446_4592503941.dat,EXGAL
wd\SDSSJ083841.55+005126.7_15143-59205-0234_4544983111.dat,WDA
wd\SDSSJ131644.97+461258.8_15296-59346-0454_4351773536.dat,WDC
cb_uvex2\SDSSJ111943.64+095236.1_15129-59250-0197_4594949620.dat,STAR
cb_uvex1\SDSSJ174544.29+020935.0_15344-59302-0352_5177802207.dat,WDELM
cb_uvex2\SDSSJ134544.06-053213.2_15200-59273-0380_4589587106.dat,EXGAL
cb_gaiagalex\SDSSJ182919.86+255504.4_15331-59328-0075_5270515757.dat,STAR
wd\SDSSJ015142.82+011102.1_15013-59165-0165_4401491976.dat,WDA
cb_uvex1\SDSSJ053027.04+410756.0_15225-59272-0496_4520380129.dat,STAR
wd\SDSSJ133725.26+395237.7_15299-59293-0106_4602960477.dat,WDA
wd\SDSSJ161145.55+560416.7_15329-59343-0043_4346453765.dat,WDA
cb_uvex1\SDSSJ081544.26+230904.6_15054-59232-0101_4554450472.dat,WDELM
wd\SDSSJ080829.79+244817.9_15053-59230-0037_4554457709.dat,WDA
cb_uvex2\SDSSJ174301.42-005939.6_15343-59326-0123_4878986239.dat,STAR
wd\SDSSJ013003.18-003518.9_15011-59203-0370_4375123126.dat,WDA
wd\SDSSJ160050.11+275235.1_15274-59304-0318_5188049154.dat,WDA
cb_gaiagalex\SDSSJ104333.15+432431.0_15351-59359-0260_4360718810.dat,STAR
wd\SDSSJ224016.15+401330.8_15082-59215-0055_4397387703.dat,WDA
cb_gaiagalex\SDSSJ084321.95-004657.6_15164-59200-0036_4491945654.dat,STAR
wd\SDSSJ161834.24+521810.6_15330-59324-0145_4346376054.dat,WDA
cb_uvex2\SDSSJ135434.61+031318.5_15201-59273-0018_4600281857.dat,WDA
wd\SDSSJ050714.73-043701.4_15102-59210-0027_4416852515.dat,WDA
wd\SDSSJ085832.40+032530.1_15261-59306-0479_4545246358.dat,WDA
wd\SDSSJ150613.10+563134.1_15307-59344-0375_4349131576.dat,WDA
wd\SDSSJ013239.10+004757.1_15011-59203-0230_4399885238.dat,WDA
cb_uvex1\SDSSJ113534.78+233054.8_15294-59291-0082_4595984249.dat,WD+MS
wd\SDSSJ074159.64+211215.7_15195-59238-0484_4543110526.dat,WD+MS
cb_uvex2\SDSSJ153217.37+072943.5_15272-59305-0059_5170335199.dat,STAR
cb_uvex2\SDSSJ141114.39+615037.1_15303-59280-0249_4349278886.dat,STAR
cb_uvex1\SDSSJ113218.01+253913.2_15293-59340-0324_4595996479.dat,sdX
cb_uvex2\SDSSJ073756.15+283843.6_15016-59193-0227_4551092026.dat,WD+MS
cb_uvex2\SDSSJ135539.77+021704.7_15201-59273-0256_4600230805.dat,WDA
wd\SDSSJ141924.09+040559.6_15323-59352-0393_4600446752.dat,WDC
cb_uvex1\SDSSJ133830.52+153503.0_15298-59292-0066_4599924622.dat,WDA
wd\SDSSJ134217.37+394827.2_15299-59311-0046_4602965452.dat,WDA
wd\SDSSJ084703.23+031232.7_15258-59291-0349_4545199090.dat,WDA
